GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US27001,15697,62,13034,31,95,119,5516.0,262.99999999999994,3134.0
0500000US27003,363887,28657,275754,17737,37919,12028,93339.0,7726.0,75500.0
0500000US27005,35183,203,26736,134,347,298,10880.0,580.0,5208.0
0500000US27007,46228,543,34776,433,1024,706,10780.929346554793,779.8173524720893,8685.531989922105
0500000US27009,41379,2022,30955,1270,2739,776,12872.0,683.0,5640.0
0500000US27011,5166,29,4075,20,52,87,1608.0,93.99999999999999,921.0
0500000US27013,69112,3970,55070,2708,5814,2250,15667.555654894948,1604.1573535985694,14429.934734018776
0500000US27015,25912,128,20310,79,199,692,8708.0,502.99999999999994,3763.0
0500000US27017,36207,562,28079,502,1072,362,8160.0,703.0,8460.0
0500000US27019,106922,2208,77890,1293,2943,3189,29056.0,2461.0,21508.0
0500000US27021,30066,73,23840,45,160,238,9982.0,413.99999999999994,4949.0
0500000US27023,12598,75,9593,47,120,729,3764.0,208.99999999999997,1978.0
0500000US27025,56621,853,43569,725,1618,865,18441.0,1213.0,9278.0
0500000US27027,65295,3190,48820,1911,4104,1728,13543.0,1486.0,12971.0
0500000US27029,8524,23,6417,11,54,69,2925.0521739130436,93.99999999999997,1100.8492753623188
0500000US27031,5600,25,4709,23,79,83,1156.0,104.99999999999999,1912.0
0500000US27033,11517,143,8769,91,197,663,3679.0,149.99999999999997,1678.0
0500000US27035,66123,419,52003,269,692,550,22287.0,1174.0,10982.0
0500000US27037,439882,32740,332708,20539,44475,22864,99583.0,9879.0,110483.0
0500000US27039,20867,134,15339,78,193,621,6527.0,454.0,3102.0
0500000US27041,39006,235,30580,153,385,475,13966.0,781.0,6227.0
0500000US27043,13921,60,10870,48,114,597,4659.0,270.99999999999994,2153.0
0500000US27045,21228,101,16111,76,181,235,6271.0,408.99999999999994,3872.0
0500000US27047,30895,486,24027,271,622,1932,8808.0,510.99999999999994,6041.0
0500000US27049,47582,685,36901,444,1062,1120,14041.0,1130.0,9446.0
0500000US27051,6074,13,4655,11,32,91,2063.0,159.0,1105.0
0500000US27053,1281565,171511,1008791,115630,245578,65396,191770.0,24400.0,429288.0
0500000US27055,18843,98,14636,51,150,154,5616.0,394.0,4145.0
0500000US27057,21344,93,16554,54,164,266,7263.018479532164,342.18264752791066,3424.618734715577
0500000US27059,41135,318,31218,210,543,516,13633.0,765.0,5657.0
0500000US27061,45014,178,35503,123,347,370,12920.0,791.9999999999999,9015.0
0500000US27063,9989,120,7726,73,178,215,3609.0,180.99999999999997,1492.0
0500000US27065,16032,67,12543,37,97,119,5230.0,298.0,2327.0
0500000US27067,43732,2649,32859,1431,2957,3529,12787.689361702127,927.3744680851064,7267.668085106383
0500000US27069,4207,3,3314,3,23,53,1349.0,120.99999999999999,823.0
0500000US27071,12062,44,9831,41,121,104,3569.0,206.99999999999997,2306.0
0500000US27073,6719,36,5273,29,65,121,2293.0,105.99999999999997,1305.0
0500000US27075,10883,10,8824,10,41,73,2932.0,214.99999999999997,3077.0
0500000US27077,3763,13,3066,11,32,31,1540.0,66.99999999999999,553.0
0500000US27079,28674,264,21841,165,390,1095,9182.0,514.0,4623.0
0500000US27081,5640,10,4320,10,40,58,1931.0,111.99999999999997,860.0
0500000US27083,25269,922,18861,594,1284,1007,7256.0,523.0,3825.0
0500000US27085,36771,235,28494,164,405,1488,12155.0,857.0,4978.0
0500000US27087,5411,8,3857,4,32,91,991.0,53.999999999999986,930.0
0500000US27089,9040,13,6903,8,31,221,3208.0,203.99999999999997,1225.0
0500000US27091,20025,118,15673,69,193,801,7062.0,342.99999999999994,2733.0
0500000US27093,23400,93,17827,61,163,534,8104.0,447.99999999999994,3191.0
0500000US27095,26459,83,20290,58,200,257,8340.0,451.0,3710.0
0500000US27097,34010,185,25976,93,236,371,12925.0,441.99999999999994,3637.0
0500000US27099,40029,1638,29817,957,2056,2908,8823.0,620.0,7437.0
0500000US27101,8179,26,6401,23,66,228,2974.0,202.99999999999997,1295.0
0500000US27103,34454,1707,26581,1065,2229,1128,8435.444345105052,830.8426464014304,7884.065265981225
0500000US27105,22290,983,16056,597,1241,4264,5299.0,257.99999999999994,2733.0
0500000US27107,6441,20,4975,18,52,164,1699.0,160.99999999999997,1264.0
0500000US27109,162847,11113,124225,6908,14639,5781,35668.0,3547.0,36268.0
0500000US27111,60081,856,47036,497,1112,1319,20939.0,999.9999999999999,9340.0
0500000US27113,13992,181,10854,133,318,407,4000.0,315.0,2147.0
0500000US27115,28876,478,22986,430,950,479,8191.0,472.99999999999994,4577.0
0500000US27117,9424,107,7080,67,162,453,3338.0,130.99999999999997,1127.0
0500000US27119,31192,977,23515,610,1290,1166,8979.0,517.0,4712.0
0500000US27121,11308,39,8808,30,76,95,3793.0,220.99999999999997,2106.0
0500000US27123,552352,71390,427139,47319,100647,29602,70894.0,9626.0,177738.0
0500000US27125,3935,15,2987,15,44,58,1141.0,99.99999999999999,540.0
0500000US27127,15425,80,11521,52,136,234,5137.0,241.99999999999994,1887.0
0500000US27129,14723,69,11348,54,138,769,4890.0,243.99999999999994,2117.0
0500000US27131,67097,4386,52206,2870,5970,4469,15429.0,1230.0,14437.0
0500000US27133,9704,51,7257,26,87,208,3091.0,154.99999999999997,1373.0
0500000US27135,15331,87,11662,50,137,141,5451.0,219.99999999999997,1856.0
0500000US27137,200231,4189,162074,3187,7310,2343,44629.0,4366.0,57771.0
0500000US27139,150928,8225,110072,4772,10253,5529,39948.0,3400.0,28502.0
0500000US27141,97183,3666,71512,2294,4942,1745,31053.0,1927.0,13293.0
0500000US27143,14836,84,11403,52,136,802,5193.0,291.0,1954.0
0500000US27145,158292,13315,120904,7661,16125,4309,47614.0,2972.0,25573.0
0500000US27147,37406,1373,28066,759,1639,1839,11198.0,808.0,6241.0
0500000US27149,9671,84,7429,74,177,663,2799.0,204.99999999999997,2116.0
0500000US27151,9838,88,7541,40,118,376,2960.310638297872,152.62553191489357,1684.331914893617
0500000US27153,25262,119,18882,90,318,1320,8485.0,286.99999999999994,2783.0
0500000US27155,3360,27,2629,17,55,135,1049.0,39.999999999999986,630.0
