GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US47001,77123,2888,60836,2195,4886,1756,23184.0,396.99999999999994,11741.0
0500000US47003,50237,3641,37654,2784,5825,4543,14354.0,154.99999999999994,4453.0
0500000US47005,15864,316,12773,256,563,246,5668.0,34.99999999999997,1529.0
0500000US47007,14913,786,12310,771,1575,307,4725.0,32.99999999999997,971.0
0500000US47009,135280,3628,107665,2816,6174,3591,47369.0,833.9999999999999,17932.0
0500000US47011,108620,5238,84901,3984,8714,5264,35204.0,499.99999999999994,9851.0
0500000US47013,39272,133,31248,108,335,321,12331.0,100.99999999999996,2441.0
0500000US47015,14506,203,11408,165,369,261,5190.0,62.999999999999986,1261.0
0500000US47017,28440,2457,22484,1990,4146,494,9205.0,89.99999999999996,2559.0
0500000US47019,56356,719,45897,572,1320,798,19584.0,242.99999999999994,4529.0
0500000US47021,41072,819,32259,629,1406,1176,14438.0,204.99999999999997,5514.0
0500000US47023,17341,1498,13491,1124,2342,305,5952.0,86.99999999999997,1412.0
0500000US47025,32043,315,25936,271,641,380,10604.0,82.99999999999997,2202.0
0500000US47027,7581,76,6038,67,152,86,2733.0,21.99999999999999,735.0
0500000US47029,35999,583,28934,481,1117,607,12162.0,92.99999999999996,2533.0
0500000US47031,57889,2117,44600,1601,3501,1983,17883.0,241.99999999999994,5705.0
0500000US47033,13911,1882,10643,1454,2941,916,4673.0,29.99999999999998,1382.0
0500000US47035,61145,312,50574,220,549,1234,25168.0,231.99999999999994,6728.0
0500000US47037,715884,173092,572818,130971,268946,65511,100236.38686322962,3543.2342314618822,199704.0674259116
0500000US47039,11435,270,9122,226,476,226,4229.0,20.999999999999975,904.0
0500000US47041,20080,245,15664,194,469,900,6672.0,59.99999999999998,1750.0
0500000US47043,54315,1962,42204,1550,3406,1671,17643.0,259.99999999999994,6106.0
0500000US47045,36801,5362,27943,3836,7869,755,11768.0,95.99999999999996,3158.0
0500000US47047,41990,11080,34105,8750,17709,910,15690.0,144.99999999999997,7027.0
0500000US47049,18489,30,14688,16,65,186,7441.0,35.99999999999998,1214.0
0500000US47051,42774,1985,34398,1615,3390,976,13988.623321186882,164.0189486653307,4865.057782806976
0500000US47053,50429,8965,38270,6709,13686,863,16259.0,159.99999999999991,5771.0
0500000US47055,30346,2936,23982,2334,4875,435,9784.0,67.99999999999994,3298.0
0500000US47057,23527,124,18704,102,259,473,8565.0,60.99999999999997,1467.0
0500000US47059,70152,1393,56339,1120,2500,1585,22259.0,204.99999999999991,5199.0
0500000US47061,13529,38,10768,33,103,117,4802.0,33.99999999999997,988.0
0500000US47063,64499,2206,49514,1737,3912,5478,18811.0,194.99999999999997,5500.0
0500000US47065,366207,64428,289447,48376,99518,17174,92107.0,2229.0,75522.0
0500000US47067,6662,35,5278,21,78,33,2372.0,3.999999999999994,362.0
0500000US47069,25462,10194,20791,8045,16236,380,5760.0,39.99999999999996,4180.0
0500000US47071,26831,810,21369,657,1387,378,9559.0,51.99999999999995,1775.0
0500000US47073,56721,683,45408,526,1208,548,20405.0,207.99999999999994,4083.0
0500000US47075,17864,9032,13841,6867,13857,545,3343.0,30.999999999999975,4012.0
0500000US47077,27842,1950,21559,1535,3261,442,9797.0,79.99999999999996,2092.0
0500000US47079,32199,2339,25561,1773,3686,559,11239.0,163.99999999999994,3548.0
0500000US47081,24925,941,19743,849,1764,434,7577.0,73.99999999999996,2130.0
0500000US47083,8283,210,6501,172,391,90,2718.0,17.999999999999982,871.0
0500000US47085,18990,506,14658,351,766,268,6120.0,45.99999999999996,2017.0
0500000US47087,11617,48,9418,33,93,160,4118.0,47.99999999999999,1135.0
0500000US47089,54683,802,43731,649,1459,1428,18651.0,183.99999999999994,4654.0
0500000US47091,17948,730,14811,712,1472,340,6468.0,44.99999999999998,1246.0
0500000US47093,478971,40360,378602,29921,63450,18306,124540.0,2879.0,91422.0
0500000US47095,7005,1833,5967,1594,3213,141,1492.0,8.99999999999999,526.0
0500000US47097,25143,8421,19634,6298,12760,378,5674.0,48.99999999999998,3193.0
0500000US47099,44159,710,33353,516,1181,680,15334.0,115.99999999999991,3195.0
0500000US47101,12582,189,9757,146,316,219,4474.0,26.999999999999982,1072.0
0500000US47103,35319,2204,27475,1665,3533,811,12281.0,125.99999999999996,2919.0
0500000US47105,54886,584,44686,445,1064,3297,21713.0,269.99999999999994,6948.0
0500000US47107,53276,1870,42012,1485,3256,1381,18198.0,182.99999999999991,4361.0
0500000US47109,25866,1550,20415,1238,2576,286,9093.0,55.99999999999994,1943.0
0500000US47111,25216,121,19078,91,243,1002,8096.0,42.99999999999997,1307.0
0500000US47113,98823,36004,77242,26756,54347,2971,23943.0,326.99999999999994,18390.0
0500000US47115,28837,1047,22917,775,1685,384,9909.376678813118,92.9810513346692,3175.942217193024
0500000US47117,34318,2043,26287,1589,3398,1393,11043.0,125.99999999999996,3605.0
0500000US47119,100974,11349,77854,8597,17816,4805,31464.0,485.99999999999994,14418.0
0500000US47121,12758,134,10101,104,242,125,4467.0,33.99999999999998,1008.0
0500000US47123,46250,743,36473,600,1351,1172,16783.0,149.99999999999994,3764.0
0500000US47125,220069,44569,160622,32127,67594,14434,42187.0,1439.0,32472.0
0500000US47127,6461,103,5128,90,204,51,2888.0,29.99999999999999,573.0
0500000US47129,21035,971,16898,958,1944,184,6930.0,90.99999999999997,1167.0
0500000US47131,30787,3159,24096,2341,4841,935,10790.0,67.99999999999994,2589.0
0500000US47133,22511,89,17637,59,198,207,7918.0,46.99999999999997,2033.0
0500000US47135,8366,199,6570,169,361,87,2775.0,19.99999999999998,615.0
0500000US47137,5001,8,4090,8,26,51,2381.0,10.999999999999995,525.0
0500000US47139,17544,62,14253,51,175,204,6792.0,42.99999999999998,1492.0
0500000US47141,79854,2188,63201,1834,4069,3822,23759.0,427.99999999999994,9185.0
0500000US47143,32870,604,25634,481,1102,1259,11050.0,129.99999999999997,2369.0
0500000US47145,53404,1303,42981,1040,2287,655,19230.0,307.99999999999994,6043.0
0500000US47147,72803,5168,55560,3858,8057,4227,24536.0,299.99999999999994,8692.0
0500000US47149,341486,53977,255546,39239,81446,24551,81480.0,1853.0,59341.0
0500000US47151,21850,47,16531,16,74,106,8004.0,31.999999999999968,986.0
0500000US47153,15826,72,12505,47,135,354,5855.0,63.999999999999986,1298.0
0500000US47155,98380,812,78359,653,1639,5345,33783.0,401.99999999999994,8721.0
0500000US47157,929744,477321,706063,353883,716492,49517,129815.0,2425.9999999999995,246105.0
0500000US47159,19904,364,15324,299,670,293,7136.0,61.99999999999997,1802.0
0500000US47161,13657,172,10756,135,338,204,4950.0,64.99999999999997,1232.0
0500000US47163,158163,3254,127939,2571,5767,2274,55860.0,772.9999999999999,17272.0
0500000US47165,196281,15740,149662,11194,23488,8225,63454.0,939.9999999999999,27680.0
0500000US47167,60970,10860,46052,8060,16458,1023,20070.0,223.99999999999997,6837.0
0500000US47169,11615,1922,9424,1751,3566,254,2936.0,34.99999999999999,1012.0
0500000US47171,17920,44,14710,26,82,740,6599.0,49.99999999999997,1615.0
0500000US47173,19802,53,15355,33,119,248,6803.0,43.999999999999986,1249.0
