GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US08001,519572,17463,386271,12450,28172,144998,80082.0,9893.0,96558.0
0500000US08003,16376,251,12544,219,482,5441,3046.0,405.0,3189.0
0500000US08005,655070,70787,501680,51427,110823,91366,117053.0,16002.0,159885.0
0500000US08007,13359,41,10948,34,122,1503,4264.0,331.0,2500.0
0500000US08009,3506,26,2753,14,49,226,1753.0,50.99999999999998,283.0
0500000US08011,5650,256,4745,244,504,1393,1188.0,82.99999999999999,590.0
0500000US08013,330758,3393,268640,2779,7216,33513,41396.0,8034.0,132334.0
0500000US08014,74112,989,57916,773,1926,6756,14367.0,2174.0,19731.0
0500000US08015,19476,296,16471,271,597,1457,5391.0,537.0,4888.0
0500000US08017,1748,1,1338,1,10,125,925.0,30.999999999999993,132.0
0500000US08019,9397,52,8011,34,102,495,2575.0,365.0,2729.0
0500000US08021,7461,27,5515,19,55,2848,1914.0,165.99999999999997,1771.0
0500000US08023,3499,40,2879,29,81,1562,588.0,82.99999999999999,1125.0
0500000US08025,5922,517,5284,507,1024,1378,1079.0,62.99999999999999,339.0
0500000US08027,4704,11,3996,11,42,140,2061.0,141.0,797.0
0500000US08029,31196,145,24993,115,307,2914,11655.0,475.0,4087.0
0500000US08031,715522,64038,581062,48224,104269,142473,62690.0,14861.0,244551.0
0500000US08033,2326,18,1924,14,36,115,944.0,30.999999999999993,242.0
0500000US08035,357978,5160,266006,3940,9695,22174,102573.0,10212.0,68657.0
0500000US08037,55731,340,43263,274,689,11577,8990.0,1368.0,14099.0
0500000US08039,26062,123,20395,98,271,1358,11705.0,666.0,3134.0
0500000US08041,730384,43822,558700,33007,75088,85854,179228.0,19877.0,108010.0
0500000US08043,48939,1848,41204,1791,3685,4781,15122.0,890.0,5297.0
0500000US08045,61685,335,46166,249,739,12631,13132.0,1135.0,11271.0
0500000US08047,5808,38,4916,35,81,293,1566.0,193.0,1634.0
0500000US08049,15717,64,13090,56,144,1053,4494.0,487.0,3358.0
0500000US08051,16918,88,14028,69,174,1129,3289.0,595.0,5128.0
0500000US08053,788,8,657,3,17,25,339.0,26.999999999999996,197.0
0500000US08055,6820,65,5722,48,112,1569,1883.0,150.99999999999997,1633.0
0500000US08057,1379,0,1137,0,6,87,629.0,41.0,171.0
0500000US08059,582910,7356,469066,5667,14262,64628,138177.0,18537.0,160776.0
0500000US08061,1446,4,1099,3,15,57,728.0,23.999999999999993,91.0
0500000US08063,7087,24,5305,15,42,865,2967.0,94.99999999999997,536.0
0500000US08065,7436,38,5884,29,80,1832,1270.0,173.0,1616.0
0500000US08067,55638,205,45269,147,495,4994,12587.0,1878.0,15525.0
0500000US08069,359066,3815,289333,3040,7912,30786,83430.0,11510.0,93113.0
0500000US08071,14555,211,12044,167,378,4322,3710.0,250.99999999999997,2650.0
0500000US08073,5675,275,4485,274,559,602,1892.0,76.99999999999999,409.0
0500000US08075,21528,765,17431,695,1443,2576,7282.0,318.99999999999994,1851.0
0500000US08077,155703,1151,123055,857,2272,15716,49779.0,3675.0,21729.0
0500000US08079,865,3,773,3,10,33,344.0,41.99999999999999,237.0
0500000US08081,13292,77,9993,57,147,1357,5305.0,178.99999999999997,874.0
0500000US08083,25849,80,20464,59,211,2043,7853.0,544.0,3973.0
0500000US08085,42679,181,33608,122,364,5987,14382.0,735.0,5466.0
0500000US08087,29111,975,21390,645,1359,6881,8145.0,349.99999999999994,3151.0
0500000US08089,18690,165,14318,133,326,5340,4928.0,319.99999999999994,2943.0
0500000US08091,4874,16,4183,16,39,208,1351.0,150.0,1697.0
0500000US08093,17390,94,14595,80,223,868,6135.0,508.99999999999994,3421.0
0500000US08095,4530,19,3401,8,25,758,1791.0,59.99999999999998,436.0
0500000US08097,17358,106,14481,99,258,1461,2550.0,374.0,7333.0
0500000US08099,11999,109,8960,79,185,3005,3531.0,154.99999999999997,1186.0
0500000US08101,168162,3642,130863,2738,6523,49706,36265.0,4072.0,35875.0
0500000US08103,6529,34,4889,25,62,388,2791.0,117.99999999999999,436.0
0500000US08105,11539,61,8959,46,132,3312,3085.0,231.99999999999997,2001.0
0500000US08107,24829,156,20060,120,299,1484,5230.0,722.0,7600.0
0500000US08109,6368,20,5096,15,30,1704,1147.0,91.99999999999999,1417.0
0500000US08111,705,3,600,0,2,56,215.0,16.999999999999996,265.0
0500000US08113,8072,21,6515,20,77,599,1033.0,154.0,2975.0
0500000US08115,2404,5,1920,5,13,234,1015.0,27.999999999999986,267.0
0500000US08117,31055,247,25853,219,518,3744,5100.0,1000.0,9557.0
0500000US08119,24710,135,20544,118,316,1185,9745.0,674.0,3603.0
0500000US08121,4817,32,3722,32,83,335,2299.0,81.99999999999997,296.0
0500000US08123,328981,4539,241833,3116,7489,64192,76651.0,7487.0,46519.0
0500000US08125,9988,22,7320,16,44,1703,3850.0,117.99999999999997,726.0
