GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US06001,1677736,164701,1334689,134396,288596,285703,95754.07225433526,16879.868015414257,514002.41233140655
0500000US06003,1204,10,1009,9,28,62,217.0,24.999999999999996,334.0
0500000US06005,40191,1156,33772,1113,2364,4446,10485.0,804.0,6004.0
0500000US06007,209492,3594,166680,2732,6909,28209,45128.0,4624.0,41537.0
0500000US06009,45292,364,37337,278,738,4153,13511.0,1104.0,7944.0
0500000US06011,21839,198,15733,149,360,8830,3551.0,260.0,2661.0
0500000US06013,1157794,100680,896442,77650,167475,219435,115803.92774566474,16107.131984585742,318753.58766859345
0500000US06015,27743,855,22052,812,1773,3988,5134.0,416.0,3485.0
0500000US06017,185549,1469,147306,1161,3071,17390,48720.0,4962.0,35983.0
0500000US06019,1003677,48594,726701,34260,74302,360429,123953.0,9241.0,141299.0
0500000US06021,28917,177,21464,151,410,8394,5788.0,374.99999999999994,3065.0
0500000US06023,136153,1876,109552,1566,4187,13062,18373.0,2163.0,33200.0
0500000US06025,177282,4341,130345,3715,7899,108022,12664.0,1220.0,32597.0
0500000US06027,19016,97,15180,81,233,2971,4248.0,328.0,3155.0
0500000US06029,899912,48949,643876,34737,74683,325586,129574.02830188679,9358.235849056604,98677.17924528301
0500000US06031,137538,6377,97516,4572,10052,51534,18083.0,1336.0,13609.0
0500000US06033,68153,1199,54070,1004,2416,10187,10603.0,1095.0,11500.0
0500000US06035,32708,2277,27211,2199,4504,6360,7574.0,473.0,2224.0
0500000US06037,10010926,793775,7957327,639037,1371260,3561878,768889.0,88757.0,2459969.0
0500000US06039,155979,4594,113059,3763,8100,60874,23357.0,1558.0,17029.0
0500000US06041,262095,6338,209264,5441,12517,34759,21768.0,4180.0,108702.0
0500000US06043,16940,104,14024,95,269,1454,5185.0,326.0,3122.0
0500000US06045,90078,622,71463,495,1419,15700,10844.0,1323.0,21917.0
0500000US06047,280865,9141,199979,6887,15304,114464,28706.0,2410.0,37306.0
0500000US06049,8700,67,6905,48,139,853,2696.0,121.99999999999997,877.0
0500000US06051,12747,73,10193,61,152,2351,2111.0,222.0,2773.0
0500000US06053,433186,9801,323573,8362,19279,176891,34888.0,4544.0,89072.0
0500000US06055,137945,2443,110411,1990,4686,34392,17285.000528959925,2532.9175581792642,38940.728725814006
0500000US06057,101611,459,83804,359,1063,7168,23363.0,2378.0,26049.0
0500000US06059,3183111,53777,2516574,43406,103172,783364,506985.0,46117.0,609749.0
0500000US06061,398698,6783,308319,5264,12818,40060,94842.0,9220.0,73315.0
0500000US06063,19109,102,15770,76,228,1204,5420.0,411.0,3459.0
0500000US06065,2395802,154331,1805098,116185,252921,823045,332944.0,24073.0,373538.0
0500000US06067,1578656,152385,1212209,114557,251572,256753,189749.0,24408.0,325991.0
0500000US06069,63204,623,47173,466,1189,26861,7833.0,815.0,12490.0
0500000US06071,2167570,182668,1617407,134711,288733,809269,270836.9716981132,21024.764150943396,340499.820754717
0500000US06073,3249237,153251,2570268,120710,270995,797844,476874.0,51496.0,732801.0
0500000US06075,873939,46720,760712,40297,89334,111039,37688.0,8883.0,345084.0
0500000US06077,770636,59792,567035,44150,95068,215594,88786.0,8036.0,121087.0
0500000US06079,282122,4607,231505,4066,9545,47970,56164.0,6473.0,67107.0
0500000US06081,763961,15676,609810,13420,31486,141023,57893.0,9456.0,237769.0
0500000US06083,448162,7370,350752,6151,14915,146136,56160.36723163842,6669.977401129943,105443.8418079096
0500000US06085,1930409,44717,1524980,36314,82543,351882,144774.0,25308.0,511548.0
0500000US06087,268213,3130,217603,2732,7153,67587,22373.0,4307.0,95061.0
0500000US06089,182127,1912,143485,1455,3785,12985,51778.0,3382.0,22301.0
0500000US06091,3236,7,2698,3,25,254,1048.0,98.0,601.0
0500000US06093,44076,496,35590,396,1029,3729,11341.0,874.9999999999999,7234.0
0500000US06095,440187,58343,342829,45726,98720,85520,51920.99947104008,6253.082441820736,102393.271274186
0500000US06097,482797,7488,388209,6037,15045,96992,51267.0,8973.0,160004.0
0500000US06099,552686,15910,407769,11768,26667,177664,78490.0,6662.0,81644.0
0500000US06101,97780,1947,73136,1468,3500,20412,18176.0,1437.0,13076.0
0500000US06103,63922,401,48477,314,866,11121,15494.0,953.0,6809.0
0500000US06105,16112,71,13419,59,143,684,2812.0,302.0,2214.0
0500000US06107,469480,6626,328588,4650,10850,199478,58294.0,3800.0,47580.0
0500000US06109,55170,1006,45918,983,2197,5248,14551.0,1101.0,9123.0
0500000US06111,835716,15200,649852,12182,29161,255886,132238.6327683616,13676.022598870057,194268.1581920904
0500000US06113,215882,6145,170811,4794,11255,51120,20662.0,3339.0,54553.0
0500000US06115,81575,3052,59545,2265,5350,15011,13170.0,1063.0,7910.0
