GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US49001,7072,23,4910,23,55,689,1838.0,35.99999999999998,264.0
0500000US49003,57666,178,39411,92,282,3280,12230.0,591.0,2282.0
0500000US49005,133154,1115,94161,710,1777,9231,21139.0,1630.0,8563.0
0500000US49007,20412,61,15185,54,150,1759,5275.0,190.99999999999997,1717.0
0500000US49009,935,4,716,4,10,18,331.0,16.999999999999996,77.0
0500000US49011,362679,4376,246384,2897,7196,24151,62219.0,5390.0,28776.0
0500000US49013,19596,21,13268,6,39,755,5508.0,106.99999999999997,500.0
0500000US49015,9825,4,6956,2,12,380,3425.0,70.99999999999999,380.0
0500000US49017,5083,11,3881,9,35,316,1606.0,60.999999999999986,358.0
0500000US49019,9669,73,7622,55,149,793,1975.0,180.0,1959.0
0500000US49021,57289,408,41030,300,767,3495,11561.0,540.0,2450.0
0500000US49023,11786,18,7756,15,33,319,2827.0,71.99999999999999,442.0
0500000US49025,7667,31,5915,25,58,227,2265.0,86.0,741.0
0500000US49027,12975,15,8935,10,46,1120,3860.0,107.99999999999997,431.0
0500000US49029,12295,12,7996,2,19,211,3188.0,142.0,577.0
0500000US49031,1438,0,1092,0,5,80,626.0,10.999999999999995,47.0
0500000US49033,2510,11,1743,8,28,68,797.0,20.999999999999993,104.0
0500000US49035,1185238,23474,874895,15609,36740,153486,138033.83530805688,16304.308056872038,175857.87559241705
0500000US49037,14518,36,10342,25,94,478,2645.0,164.99999999999997,2042.0
0500000US49039,28437,224,20434,179,396,1912,6673.0,185.99999999999997,1061.0
0500000US49041,21522,65,15073,28,79,617,6740.0,174.99999999999997,695.0
0500000US49043,42357,173,32006,125,342,3090,7333.0,756.0,10503.0
0500000US49045,72698,465,48739,304,823,5765,11167.0,783.0,4573.0
0500000US49047,35620,98,23846,65,201,1697,9810.0,275.0,995.0
0500000US49049,659399,4403,443266,2873,7972,55510,102167.16469194312,6434.691943127962,28513.124407582938
0500000US49051,34788,157,24210,95,275,3105,6115.0,409.0,3063.0
0500000US49053,180279,988,132737,711,1924,12931,42650.0,1473.0,10288.0
0500000US49055,2486,1,1950,1,20,62,966.0,17.99999999999999,271.0
0500000US49057,262223,3613,189592,2692,6685,31065,40234.0,3371.0,23131.0
