GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US13001,18444,3387,13958,2441,4970,1118,5494.0,76.99999999999996,1434.0
0500000US13003,8286,1213,6129,907,1837,1282,1878.0,34.999999999999986,697.0
0500000US13005,11140,1763,8310,1174,2419,547,3364.0,46.99999999999997,608.0
0500000US13007,2876,1130,2275,907,1833,77,775.0,14.999999999999993,650.0
0500000US13009,43799,18404,35732,14233,28741,835,7699.262999246421,419.05802562170305,7972.420497362472
0500000US13011,18035,395,13900,312,671,721,6136.160807401177,132.19041211101765,685.8889823380993
0500000US13013,83505,10369,62195,7566,15778,6726,21108.0,1143.0,6580.0
0500000US13015,108901,11512,83570,8656,18001,6817,29852.293850949278,1180.9521110796259,8200.312553131198
0500000US13017,17194,6267,13165,4608,9353,653,3739.0,90.99999999999997,2101.0
0500000US13019,18160,1954,13690,1406,2905,622,5422.0,114.99999999999997,1047.0
0500000US13021,157346,85885,120902,62618,126851,4734,24057.43103995531,1447.7940995983731,36784.91531979906
0500000US13023,12583,2818,9613,1990,4016,311,3719.0,122.99999999999997,1101.0
0500000US13025,18021,568,13692,412,877,212,5567.0,105.99999999999999,619.0
0500000US13027,16301,5714,12747,4240,8590,635,3701.0,88.99999999999997,2528.0
0500000US13029,44738,6486,31828,4591,9600,1919,10529.0,542.0,4014.0
0500000US13031,81099,23052,64494,17476,35681,3021,15097.0,889.9999999999999,9261.0
0500000US13033,24596,11027,18778,8142,16493,494,4491.0,128.99999999999997,4731.0
0500000US13035,25434,6832,20360,5512,11163,559,6717.0,194.0,2566.0
0500000US13037,5573,3581,4687,2970,5968,90,830.0,15.999999999999988,1179.0
0500000US13039,54768,9697,41808,7244,15048,2457,12310.0,629.0,5930.0
0500000US13043,10981,2695,8241,1968,3972,835,2664.0,72.99999999999999,1026.0
0500000US13045,119148,22126,90996,16743,34557,6129,30029.0,1346.0,12464.0
0500000US13047,67872,1858,52448,1381,3062,1492,20876.0,881.0,4771.0
0500000US13049,12518,2627,10135,2068,4206,1971,2951.0,53.99999999999998,1003.9999999999999
0500000US13051,295291,109313,234715,81665,166779,16551,45688.0,3503.0,62290.0
0500000US13053,9565,1511,7199,1119,2397,1160,751.0,44.99999999999999,594.0
0500000US13055,24965,2408,19416,2087,4313,733,6462.0,176.99999999999997,1613.0
0500000US13057,266620,17785,202928,13095,28028,20915,80649.0,5015.0,25231.0
0500000US13059,128671,31660,106830,23514,48262,10213,12717.0,2019.0,29603.0
0500000US13061,2848,1597,2246,1209,2433,19,566.0,7.999999999999994,697.0
0500000US13063,297595,207981,220578,153694,312456,27378,12667.478540327596,1648.2054737715114,78251.72050590918
0500000US13065,6749,1965,5034,1360,2764,156,1727.0,33.999999999999986,686.0
0500000US13067,766149,203840,591848,155087,320940,74505,152912.0,14466.0,160121.0
0500000US13069,43092,11972,32419,8935,18120,3324,9588.0,232.99999999999997,4094.0
