GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US22001,57576,9989,42943,7041,14420,1026,21163.145833333332,281.0041666666666,5638.583333333333
0500000US22003,22750,4102,17510,3157,6428,1755,6869.788167938931,102.01717557251906,2106.223282442748
0500000US22005,126500,30521,91957,21352,43470,6661,36143.0,1184.0,16476.0
0500000US22007,21039,6013,16616,4618,9324,631,6714.0,126.99999999999999,3931.0
0500000US22009,39693,10706,30578,7805,16113,1257,11167.25,188.07499999999996,5035.925
0500000US22011,36549,4111,27489,3281,6769,828,12245.429151853732,225.22194007110204,2394.203148806501
0500000US22013,12981,5307,10073,4111,8387,141,3756.4611570247935,54.006611570247905,3129.134710743802
0500000US22015,128746,30099,95876,21336,43754,6619,35532.15228358093,1027.6609062534726,12693.500413823489
0500000US22017,237848,115298,182407,84143,170459,5618,48947.84771641907,1857.3390937465272,53430.49958617651
0500000US22019,216785,55263,163166,39719,81550,7570,54191.0,1786.0,26296.0
0500000US22021,9645,1534,7478,1195,2414,163,3822.0,27.99999999999999,788.0
0500000US22023,5617,72,4358,51,118,130,3256.0,57.0,323.0
0500000US22025,8906,2297,6951,1679,3410,558,3479.0,16.99999999999999,1322.0
0500000US22027,14170,6184,11507,4731,9549,403,3590.2792080867684,45.11509228370742,2718.082327795752
0500000US22029,18687,7518,14217,5517,11130,310,5477.0,67.99999999999997,3272.0
0500000US22031,26812,9621,20440,7278,14700,495,8068.0,127.99999999999997,5165.0
0500000US22033,456781,206681,355612,152669,309351,21539,84660.0,4959.0,102828.0
0500000US22035,7459,5188,5901,3979,8009,80,1059.0,15.999999999999993,1838.0
0500000US22037,19539,7139,16183,5790,11694,317,5569.0,101.99999999999999,4235.0
0500000US22039,32350,8664,24408,6217,12692,1111,10358.854166666666,115.99583333333328,4207.416666666667
0500000US22041,19774,6554,15028,4655,9421,183,6514.0,67.99999999999997,2506.0
0500000US22043,22169,3108,17527,2629,5342,1179,7408.0,125.99999999999997,1181.0
0500000US22045,69929,23162,52791,16474,33523,2657,20903.0,442.99999999999994,10698.0
0500000US22047,30241,13377,24086,10027,20240,1187,7320.0,164.99999999999997,8324.0
0500000US22049,15031,3956,11783,3025,6140,372,5169.0,73.99999999999999,2139.0
0500000US22051,440781,117892,344654,87526,179561,55484,100398.0,4306.0,73670.0
0500000US22053,32250,5148,24039,3745,7747,489,10775.0,184.99999999999994,3080.0
0500000US22055,241753,61086,183875,43846,89698,10829,68195.0,2833.0,32726.0
0500000US22057,97557,14640,74619,10639,21711,3743,31959.0,734.0,8423.0
0500000US22059,14791,1299,11563,1024,2082,1325,5836.0,52.99999999999998,605.0
0500000US22061,48396,18729,38655,14720,29821,1187,10755.259634888438,439.8782961460446,7105.782961460446
0500000US22063,142282,11268,105141,7651,15770,5390,48822.692807424595,1150.9791183294662,6949.77030162413
0500000US22065,10017,6224,7435,4322,8710,149,1927.0,16.99999999999999,2744.0
0500000US22067,25629,12048,20062,9014,18309,292,6502.0,72.99999999999997,5155.0
0500000US22069,37515,14948,29349,10950,22337,1140,8968.464673913044,260.008152173913,7144.059782608696
0500000US22071,383997,208273,306196,158350,324127,23156,24292.0,3638.0,133996.0
0500000US22073,160368,59083,120200,41188,83434,3946,41734.0,979.9999999999999,24428.0
0500000US22075,23515,4920,17334,3645,7492,1377,6900.0,179.0,3347.0
0500000US22077,20758,7245,16250,5368,10862,429,6789.0,85.99999999999999,4764.0
0500000US22079,130023,40484,98792,29149,59326,3442,36810.49715814803,857.8996722535678,18320.791934948556
0500000US22081,7620,2965,5714,2112,4269,113,2391.0,46.999999999999986,1938.0
0500000US22083,20043,7336,15383,5387,10930,293,6287.0,66.99999999999997,3157.0
0500000US22085,22155,3529,17064,2540,5188,502,7879.0,96.99999999999996,1703.0
0500000US22087,43764,11507,31775,7596,15518,4028,10237.0,308.0,4960.0
0500000US22089,52549,13133,39541,9549,19423,2737,16621.0,592.0,8559.0
0500000US22091,10920,5861,8463,4291,8659,149,2497.0,42.999999999999986,3353.0
0500000US22093,20192,9523,15505,7188,14482,237,5456.0,97.99999999999999,6418.0
0500000US22095,42477,24305,32503,17908,36339,2210,7569.0,227.99999999999997,12661.0
0500000US22097,82540,34360,61811,24701,50185,1374,21971.0,349.99999999999994,17209.0
0500000US22099,51767,15099,39404,10896,22180,1144,16873.0,302.99999999999994,8266.0
0500000US22101,49406,15058,37521,11127,22633,2954,14359.0,244.99999999999994,8050.0
0500000US22103,264570,34356,202228,24700,51296,14310,90915.0,3409.0,27717.0
0500000US22105,133157,40039,101491,28327,57515,4840,33960.307192575405,843.0208816705335,16878.22969837587
0500000US22107,4147,2250,3235,1702,3428,46,1182.0,12.999999999999993,1332.0
0500000US22109,109580,21253,82505,15077,30844,4701,31902.0,808.0,10665.0
0500000US22111,21107,4995,16632,3754,7615,709,7972.0,107.99999999999997,2691.0
0500000US22113,57359,7931,43012,5484,11270,1496,20063.0,395.99999999999994,4857.0
0500000US22115,48750,6491,36261,4695,9809,2740,13463.570848146268,264.7780599288979,2663.796851193499
0500000US22117,45463,12858,34951,9481,19201,901,12556.0,184.99999999999994,5692.0
0500000US22119,36967,12185,28753,9220,18678,434,11542.0,165.99999999999994,6260.0
0500000US22121,27199,10754,20526,7922,16067,871,6927.0,205.99999999999997,5383.0
0500000US22123,9751,1341,7532,988,1995,192,3970.0,26.999999999999982,715.0
0500000US22125,15310,3618,12783,2902,5849,572,3390.0,97.0,2248.0
0500000US22127,13755,3525,10906,2591,5285,941,4608.0,39.999999999999986,1644.0
