GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US51001,33413,8670,26872,6707,13657,2060,9172.0,187.99999999999994,7578.0
0500000US51003,112395,9953,89545,7864,16697,5602,20804.0,1014.0,42466.0
0500000US51005,15223,681,12380,550,1169,123,5859.0,88.99999999999999,2243.0
0500000US51007,13265,2555,10588,2171,4441,258,5390.0,79.99999999999999,2411.0
0500000US51009,31307,5400,24919,4420,9201,538,11041.0,250.99999999999997,5672.0
0500000US51011,16119,2894,12545,2224,4565,181,6702.0,118.99999999999999,2418.0
0500000US51013,238643,20875,196563,17159,36939,27920,22318.0,1836.0,105344.0
0500000US51015,77487,3116,62017,2681,5693,1752,30714.0,608.0,10840.0
0500000US51017,4209,116,3512,103,244,55,1834.0,15.999999999999991,646.0
0500000US51019,79462,4925,63582,3938,8274,1292,35600.0,708.0,12176.0
0500000US51021,6270,169,5328,168,363,40,2903.0,39.99999999999999,532.0
0500000US51023,33596,918,26924,768,1641,460,15099.0,264.0,5700.0
0500000US51025,15849,8607,13337,7252,14625,264,3357.0,33.99999999999997,4552.0
0500000US51027,20355,618,16787,491,1020,125,8311.0,43.99999999999998,1587.0
0500000US51029,16824,5435,13623,4555,9251,304,4544.0,92.99999999999999,3471.0
0500000US51031,55696,7832,44155,6264,12968,1156,21245.0,490.0,8070.0
0500000US51033,30887,7721,23869,6210,12890,1320,8336.0,259.0,7657.0
0500000US51035,29155,169,23710,122,319,607,12659.0,117.99999999999996,2842.0
0500000US51036,6773,2836,5779,2461,5024,79,1761.0,53.99999999999999,2624.0
0500000US51037,11529,3140,9129,2543,5167,171,3815.0,47.99999999999998,2317.0
0500000US51041,364548,83107,276953,63041,130377,25811,93326.0,2927.0,106935.0
0500000US51043,14783,578,11893,478,1033,578,5192.0,178.0,3920.0
0500000US51045,4892,13,3973,5,18,31,2536.0,39.99999999999999,587.0
0500000US51047,52552,6567,39903,5121,10768,4666,16012.0,406.0,10617.0
0500000US51049,9675,2831,7701,2314,4719,148,3019.0,52.99999999999999,2227.0
0500000US51051,14124,49,11373,35,88,54,5748.0,43.99999999999998,1503.0
0500000US51053,27947,8177,21990,6583,13408,683,8695.0,143.99999999999997,6224.0
0500000US51057,10599,3775,8598,2956,6048,235,3075.0,57.99999999999999,3038.0
0500000US51059,1150309,110889,882106,83857,177983,139127,168401.0,8014.0,419943.0
0500000US51061,72972,5091,56104,4080,8771,4949,25106.0,777.0,17565.0
0500000US51063,15476,244,12408,205,471,335,6225.0,146.99999999999997,3004.0
0500000US51065,27249,3730,21838,3050,6371,742,8155.0,225.99999999999997,7414.0
0500000US51067,54477,3921,44197,3208,6757,1216,20895.0,353.99999999999994,8381.0
0500000US51069,91419,3718,70428,2871,6318,6213,30558.0,781.0,17207.0
0500000US51071,16787,244,13425,182,426,177,6876.0,124.99999999999999,2156.0
0500000US51073,38711,2753,31072,2348,4973,897,14875.0,389.0,6964.0
0500000US51075,24727,3267,20405,2823,5782,577,9966.0,242.0,6685.0
0500000US51077,15333,904,12874,847,1751,401,6529.0,55.999999999999986,1535.0
0500000US51079,20552,1447,15892,1126,2425,823,6866.0,241.0,4163.0
0500000US51081,11391,6657,9691,5600,11270,224,1914.0,22.999999999999986,2627.0
0500000US51083,34022,11791,27225,9485,19239,484,10418.0,139.99999999999994,7666.0
0500000US51085,109979,9808,85823,7762,16152,2482,44318.0,1103.0,25307.0
0500000US51087,334389,97568,258936,74450,152718,14583,63440.0,2414.0,116572.0
0500000US51089,50948,11160,41087,9027,18475,1971,16725.0,222.99999999999997,9127.0
0500000US51091,2232,2,1903,2,9,19,1092.0,21.999999999999993,417.0
0500000US51093,38606,8660,30382,6891,14103,755,13707.0,328.0,9399.0
0500000US51095,78254,10028,62868,7784,16283,3276,23148.0,710.0,25547.0
0500000US51097,6608,1571,5456,1300,2662,128,2450.0,63.99999999999999,1590.0
0500000US51099,26723,3983,19948,3110,6538,970,8446.0,314.0,5404.0
0500000US51101,17810,2601,13744,2159,4450,289,7320.0,142.0,3260.0
0500000US51103,10919,2951,9388,2287,4617,89,3697.0,70.99999999999999,3368.0
0500000US51105,22173,885,17900,861,1746,398,8365.0,77.99999999999997,1489.0
0500000US51107,420959,30568,302792,22410,48282,39862,82088.0,3139.0,138372.0
0500000US51109,37596,5408,29861,4446,9260,851,13294.0,295.0,8269.0
0500000US51111,11936,3805,9579,3145,6386,314,3537.0,39.99999999999997,2418.0
0500000US51113,13837,1065,10922,900,1920,287,5300.0,105.99999999999999,2698.0
0500000US51115,8533,660,7212,578,1206,123,3901.0,87.0,1825.0
0500000US51117,30319,10435,24728,8296,16860,546,9266.0,112.99999999999994,6803.0
0500000US51119,10625,1523,9035,1311,2690,169,4196.0,76.99999999999999,2491.0
0500000US51121,99717,4165,83606,3462,7644,3587,20629.0,942.0,23218.0
0500000US51125,14775,1538,12287,1284,2663,425,4812.0,149.99999999999997,4327.0
0500000US51127,22945,2739,18177,2315,4796,482,9631.0,172.0,4621.0
0500000US51131,12282,3785,10057,3047,6184,675,2955.0,99.99999999999999,3667.0
0500000US51133,11839,2690,10114,2090,4262,221,4485.0,55.99999999999999,3252.0
0500000US51135,15642,5813,12721,4794,9737,519,4027.0,71.99999999999997,2971.0
0500000US51137,36254,4364,28591,3443,7264,1343,12426.0,266.99999999999994,7995.0
0500000US51139,23709,439,18981,367,811,318,9345.0,133.99999999999997,3007.0
0500000US51141,17608,840,14532,694,1465,348,7485.0,80.99999999999997,1954.0
0500000US51143,60501,12417,48776,10222,20780,1063,23751.0,284.99999999999994,10115.0
0500000US51145,30333,2505,23936,2231,4623,504,14055.0,321.0,5320.0
0500000US51147,21849,9269,18384,7924,16143,918,4434.0,135.99999999999997,4973.0
0500000US51149,43010,12968,34541,10529,21594,3153,10098.637342908438,194.94614003590664,7100.307001795332
0500000US51153,482204,97457,353402,71774,150595,81467,81222.0,3242.0,142863.0
0500000US51155,33800,1658,27769,1384,2993,460,12127.0,274.99999999999994,4925.0
0500000US51157,7348,200,6139,178,383,215,2812.0,55.999999999999986,2096.0
0500000US51159,8923,2439,7348,2060,4184,415,2547.0,30.999999999999993,1513.0
0500000US51161,96929,5764,77144,4437,9492,2166,34268.0,910.0,21801.0
0500000US51163,22650,575,18521,445,978,316,8088.0,164.99999999999997,4086.0
0500000US51165,83757,1886,65371,1532,3513,4532,30349.0,653.0,12644.0
0500000US51167,25781,229,20830,194,433,112,10879.0,115.99999999999997,2373.0
0500000US51169,21576,134,17656,109,257,155,9063.0,89.99999999999996,1692.0
0500000US51171,44186,1087,34862,821,1827,2327,16463.0,345.99999999999994,6836.0
0500000US51173,29800,430,23953,348,784,353,10963.0,132.99999999999997,3008.0
0500000US51175,17996,5924,14513,4886,9924,201,5730.0,86.99999999999997,3969.0
0500000US51177,140032,22933,105356,17286,36584,10546,39411.0,1301.0,34307.0
0500000US51179,156927,30400,115060,22079,46646,14941,37636.0,1376.0,40245.0
0500000US51181,6561,2694,5429,2260,4571,76,2025.0,39.999999999999986,2397.0
0500000US51183,10829,5781,9211,4958,9999,218,2219.0,34.999999999999986,2827.0
0500000US51185,40429,967,32852,827,1808,384,16731.0,158.99999999999997,3205.0
0500000US51187,40727,1754,31741,1374,2995,1540,14069.0,365.0,6603.0
0500000US51191,53935,662,43964,565,1296,569,21679.0,303.99999999999994,6617.0
0500000US51193,18477,4491,15055,3591,7388,680,5318.0,89.99999999999997,4501.0
0500000US51195,36130,1802,29151,1686,3485,334,13366.0,107.99999999999996,3110.0
0500000US51197,28290,707,22692,600,1321,248,11733.0,169.99999999999997,3143.0
