GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US34001,274534,41519,217993,31191,65969,36798,52690.0,2109.0,60924.0
0500000US34003,955732,54831,755234,43549,97313,150353,175529.0,7764.0,231211.0
0500000US34005,461860,77749,365405,60935,128661,27250,89272.0,4946.0,121725.0
0500000US34007,523485,101109,406504,75624,158398,63392,72631.0,4245.0,146717.0
0500000US34009,95263,3567,78971,2768,6103,4731,28446.0,902.9999999999999,18750.0
0500000US34011,154152,28581,118421,21357,45090,35993,24453.0,1043.0,27771.0
0500000US34013,863728,335047,661508,254770,529909,151967,63176.37226277372,3111.035453597497,240843.68300312827
0500000US34015,302294,32992,237281,24842,52667,14340,67544.0,3216.0,66870.0
0500000US34017,724822,79496,582730,62031,137465,225158,49043.0,2922.0,163917.0
0500000US34019,128947,3174,104020,2634,5795,7427,38710.07279344859,2212.8362147406733,28896.83712465878
0500000US34021,387340,74993,304672,57732,120140,58353,46193.0,3267.0,104775.0
0500000US34023,863162,84360,680009,65482,141407,138338,122953.0,5446.0,193044.0
0500000US34025,643615,41124,511670,32173,69069,55060,166723.0,6388.0,137181.0
0500000US34027,509285,16669,403593,13182,29361,55405,126071.0,5943.0,115249.0
0500000US34029,637223,19079,482596,14402,31918,44404,179079.0,4867.0,87150.0
0500000US34031,524118,57809,403816,44366,97304,162368,72902.0,2541.0,116759.0
0500000US34033,64837,9534,50538,6868,14396,4108,16381.0,862.0,11904.0
0500000US34035,345361,31842,271204,24594,52269,40896,65505.0,3776.0,85689.0
0500000US34037,144221,3088,116445,2372,5498,9902,46658.0,2026.0,24212.0
0500000US34039,575345,117306,440856,91052,191199,141485,68113.62773722627,3627.9645464025025,147407.31699687176
0500000US34041,109632,5899,87819,4198,9209,8260,29859.927206551412,1261.1637852593267,17282.16287534122
