GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US04001,66021,185,49105,164,452,2572,11442.0,436.99999999999983,23293.0
0500000US04003,125447,4783,99330,3790,8540,29667,35557.0,1153.0,23732.0
0500000US04005,145101,1961,115992,1747,4417,15873,27052.0,1521.9999999999998,44698.0
0500000US04007,53272,282,43006,205,533,6535,18377.0,341.99999999999994,8943.0
0500000US04009,38533,537,27715,444,992,7880,10749.0,211.99999999999997,4034.0
0500000US04011,9563,87,6843,58,152,2939,2433.0,69.99999999999999,1182.0
0500000US04012,16557,114,13505,99,261,2818,5129.0,92.99999999999996,2236.0
0500000US04013,4420568,260469,3382386,188296,413471,902740,995665.0,31705.0,1040774.0
0500000US04015,213267,2221,177461,1794,4418,24252,78535.0,1301.9999999999998,24831.0
0500000US04017,106717,760,79208,626,1570,7334,27657.0,726.9999999999998,23383.0
0500000US04019,1043433,39954,834265,29806,67226,265048,207758.0,7658.0,304981.0
0500000US04021,425264,21968,325640,15957,34769,80802,107077.0,2790.9999999999995,75106.0
0500000US04023,47669,187,35215,127,333,27978,6194.0,223.99999999999997,13138.0
0500000US04025,236209,1543,199136,1253,3352,23500,91527.0,2092.0,49602.0
0500000US04027,203881,4099,153169,3267,7345,89679,36534.0,1136.9999999999998,32210.0
