GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US24001,68106,5341,56039,4923,10334,834,20886.0,307.99999999999994,9158.0
0500000US24003,587924,104445,455748,79179,165469,36700,127821.0,4652.0,172823.0
0500000US24005,854234,255757,669299,192645,395764,40172,146202.0,4927.0,258409.0
0500000US24009,92770,12096,70913,9605,20199,2591,25346.0,733.0,22587.0
0500000US24011,33258,4429,25344,3315,6891,1665,10283.0,228.99999999999997,5095.0
0500000US24013,172886,6482,135046,5119,11161,4868,60218.0,2028.0,36456.0
0500000US24015,103725,7803,80465,5852,12511,3376,29439.0,706.0,16809.0
0500000US24017,166617,82035,126667,61035,125886,7407,25579.0,769.0,62171.0
0500000US24019,32544,9148,25744,6758,13862,1109,8764.0,173.99999999999997,6857.0
0500000US24021,271717,27802,207660,20093,43047,20823,63682.0,2282.0,77675.0
0500000US24023,28801,246,23331,184,432,211,12002.0,211.99999999999994,3281.0
0500000US24025,260924,37706,202309,27243,57092,9048,80930.0,2473.0,63095.0
0500000US24027,332317,65275,251136,47069,98551,17957,48390.0,2471.0,129433.0
0500000US24029,19198,2808,16164,2230,4581,756,5195.0,116.99999999999999,5329.0
0500000US24031,1062068,197077,819119,147983,310348,152620,101218.0,4247.0,419554.0
0500000US24033,967211,578698,756055,460457,941844,139438,37090.0,1809.9999999999998,379208.0
0500000US24035,49322,2809,38603,2278,4804,1561,18741.0,411.0,10709.0
0500000US24037,113770,16292,86365,12328,25948,4217,30826.0,1112.0,23138.0
0500000US24039,24620,9505,20381,7947,16117,672,5739.0,81.99999999999997,4241.0
0500000US24041,37525,4249,30681,3381,7021,2068,10946.0,273.99999999999994,11062.0
0500000US24043,154705,17691,121143,13417,28661,6554,40221.0,835.9999999999999,26044.0
0500000US24045,103588,27990,80944,20714,42708,4552,22944.0,537.9999999999999,22054.0
0500000US24047,52446,6236,43310,4813,9956,1379,18571.0,335.99999999999994,12560.0
0500000US24510,585708,338467,471691,265425,540958,31652,25374.0,1760.9999999999998,207260.0
