GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US29001,25314,1279,20460,926,2010,499,6413.0,156.99999999999997,3710.0
0500000US29003,18135,156,13703,109,273,232,7255.0,119.99999999999996,2351.0
0500000US29005,5305,23,4168,6,19,43,2199.0,46.999999999999986,564.0
0500000US29007,24962,1307,19070,1024,2184,455,7732.0,174.99999999999994,2704.0
0500000US29009,34534,106,26586,82,235,1995,12425.0,179.99999999999991,2948.0
0500000US29011,11637,32,8773,21,62,148,5168.0,46.999999999999964,844.0
0500000US29013,16042,155,12376,126,290,191,6597.0,119.99999999999994,1672.0
0500000US29015,19394,76,15916,46,139,216,8109.0,151.99999999999994,2180.0
0500000US29017,10567,39,8246,30,80,83,5167.0,50.99999999999998,750.0
0500000US29019,183610,18100,145252,13078,28168,5616,38646.0,1968.0,50064.0
0500000US29021,84793,4423,66126,3353,7433,3704,22450.0,528.9999999999999,13445.0
0500000US29023,42130,2488,32298,1796,3838,532,14602.0,187.99999999999994,3301.0
0500000US29025,8815,69,6773,65,137,110,3725.0,49.99999999999996,897.0
0500000US29027,44283,1974,34738,1550,3288,627,14815.0,370.99999999999994,5870.0
0500000US29029,42745,258,34946,176,452,877,18850.0,254.99999999999994,5652.0
0500000US29031,81710,6503,64296,4452,9364,1456,28907.0,519.9999999999999,10760.0
0500000US29033,8495,97,6659,85,209,76,3706.0,31.999999999999975,786.0
0500000US29035,5202,13,4071,10,37,67,2451.0,17.999999999999986,418.0
0500000US29037,107824,5018,81653,3509,7537,3361,37197.0,907.9999999999999,19052.0
0500000US29039,14188,64,10641,33,91,153,5788.0,79.99999999999996,1145.0
0500000US29041,7408,149,5750,123,255,50,3111.0,39.99999999999996,916.0
0500000US29043,88842,616,65681,419,1126,1841,34920.0,638.0,11131.0
0500000US29045,6634,23,5065,5,19,41,2672.0,31.999999999999986,678.0
0500000US29047,253335,18271,191373,12655,27312,12055,64605.0,2019.0,59400.0
0500000US29049,21184,209,16230,162,408,299,7799.0,149.99999999999997,2896.0
0500000US29051,77279,8123,60163,5868,12228,1686,26086.0,603.0,12694.0
0500000US29053,17103,924,13296,781,1689,183,6272.0,138.99999999999997,2249.0
0500000US29055,23056,148,17846,114,266,292,8725.0,101.99999999999996,2113.0
0500000US29057,7569,36,5956,21,58,96,3414.0,41.99999999999996,656.0
0500000US29059,17071,46,12997,22,93,207,6619.0,71.99999999999997,1380.0
0500000US29061,8430,33,6252,18,58,75,3102.0,48.99999999999995,746.0
0500000US29063,11029,672,8927,664,1356,166,3828.0,61.99999999999997,930.0
0500000US29065,14421,70,11245,44,119,151,5987.0,80.99999999999997,1056.0
0500000US29067,11578,40,9074,23,74,133,5898.0,67.99999999999997,1016.0
0500000US29069,28283,3184,21317,2145,4449,1211,8135.0,60.99999999999993,2200.0
0500000US29071,104682,904,81077,689,1681,1306,38058.0,815.9999999999999,14569.0
0500000US29073,14794,23,11692,21,83,126,6222.0,82.99999999999997,1601.0
0500000US29075,6162,15,4595,5,20,48,2581.0,33.99999999999997,613.0
0500000US29077,298915,10233,237444,7685,17646,9675,83630.0,2454.0,55068.0
0500000US29079,9808,56,7358,44,106,146,3585.0,41.999999999999964,799.0
0500000US29081,8157,37,6239,29,71,87,3198.0,21.99999999999996,597.0
0500000US29083,21946,187,17087,150,376,323,8027.0,113.99999999999996,2619.0
0500000US29085,8279,18,6926,12,27,87,3966.0,38.99999999999997,1056.0
0500000US29087,4223,10,3312,10,23,41,1976.0,22.999999999999982,338.0
0500000US29089,10151,542,7903,452,953,155,3553.0,105.99999999999997,1413.0
0500000US29091,39750,194,30281,131,362,523,15181.0,196.99999999999991,3218.0
0500000US29093,9537,147,7533,108,253,126,3596.0,32.99999999999998,945.0
0500000US29095,717204,158559,554167,116314,242011,50822,126535.0,4723.0,199842.0
0500000US29097,122761,2342,92315,1740,4257,6652,37728.0,861.9999999999999,13549.0
0500000US29099,226739,2344,174350,1655,3978,3507,77099.52842781022,1636.5818971221602,37561.58445970664
0500000US29101,54013,2369,41848,1946,4302,1753,15489.0,554.0,6974.0
0500000US29103,3744,20,2838,13,29,11,1486.0,25.99999999999998,340.0
0500000US29105,36039,268,27397,189,483,561,13762.0,180.99999999999994,2780.0
0500000US29107,32984,679,25400,553,1266,644,12273.0,239.99999999999994,4472.0
0500000US29109,38001,135,28412,91,255,1719,14426.0,201.99999999999991,3214.0
0500000US29111,10032,185,7901,150,354,122,3553.0,60.99999999999997,984.0
0500000US29113,59574,1097,44385,810,1856,945,21848.0,449.99999999999994,6607.0
0500000US29115,11874,67,9110,45,122,164,4363.0,68.99999999999996,1275.0
0500000US29117,14557,316,11473,283,620,130,5267.0,56.99999999999997,1410.0
0500000US29119,23303,435,17174,303,672,1658,7465.0,113.99999999999996,1439.0
0500000US29121,15209,309,11666,233,527,192,6076.0,77.99999999999994,1662.0
0500000US29123,12626,56,9748,45,126,220,4584.0,52.99999999999998,1019.0
0500000US29125,8432,23,6605,11,34,91,3892.0,49.99999999999998,814.0
0500000US29127,28525,1374,21924,1001,2153,331,9915.0,189.99999999999997,3202.0
0500000US29129,3538,1,2727,0,6,130,1541.0,12.999999999999982,222.0
0500000US29131,24722,117,18884,83,218,289,10176.0,132.99999999999997,2038.0
0500000US29133,12577,3083,9942,2388,4833,149,3537.0,29.999999999999975,1178.0
0500000US29135,15473,282,11527,264,576,531,5744.0,87.99999999999996,1308.0
0500000US29137,8666,181,6714,137,312,101,3477.0,55.99999999999996,936.0
0500000US29139,11322,106,8848,97,222,128,4465.0,83.99999999999997,1208.0
0500000US29141,21006,126,16220,104,237,303,7442.0,97.99999999999996,1924.0
0500000US29143,16434,2741,12540,1952,3987,144,5447.0,42.999999999999964,1748.0
0500000US29145,58648,532,44742,386,956,2200,22120.0,384.99999999999994,5818.0
0500000US29147,21241,363,17004,333,727,304,6865.0,130.99999999999994,2853.0
0500000US29149,8635,25,6744,14,35,82,3847.0,57.99999999999997,823.0
0500000US29151,13274,24,10254,18,65,98,6425.0,66.99999999999997,1037.0
0500000US29153,8553,19,6947,19,47,72,4064.0,31.99999999999997,752.0
0500000US29155,15661,4308,11628,2899,5926,269,4120.0,44.99999999999996,1560.0
0500000US29157,18956,102,14576,73,162,219,7657.0,101.99999999999997,1664.0
0500000US29159,42980,1390,32204,1008,2227,2405,13854.0,380.9999999999999,4783.0
0500000US29161,44638,1044,35493,815,1803,828,13480.0,366.99999999999994,5637.0
0500000US29163,17587,944,13512,837,1753,253,5863.0,92.99999999999996,1717.0
0500000US29165,106718,8296,81192,5838,12462,4630,28917.0,902.0,27179.0
0500000US29167,31519,247,23908,197,470,490,11850.0,277.99999999999994,2885.0
0500000US29169,53955,6322,41753,5090,10725,4448,10329.0,285.99999999999994,3740.0
0500000US29171,4681,12,3656,12,30,78,1984.0,12.999999999999982,361.0
0500000US29173,10355,114,8090,84,208,74,4396.0,50.99999999999998,1205.0
0500000US29175,24716,1361,19421,1204,2550,339,8018.0,199.99999999999997,2485.0
0500000US29177,23158,233,17828,184,445,364,8345.0,144.99999999999997,3109.0
0500000US29179,6096,36,4790,21,52,62,2733.0,23.99999999999998,529.0
0500000US29181,10679,31,8291,20,67,67,4839.0,33.99999999999998,833.0
0500000US29183,405262,20894,310617,15221,32640,10314,128389.0,3317.0,89530.0
0500000US29185,9284,26,7310,24,71,94,3932.0,42.99999999999996,988.0
0500000US29186,18479,320,14513,284,597,188,6630.0,110.99999999999999,2713.0
0500000US29187,66922,2658,52905,2511,5201,721,20511.0,336.9999999999999,7044.0
0500000US29189,1004125,246642,784377,181411,371375,24781,199437.4715721898,6117.418102877839,328107.4155402934
0500000US29195,23333,1172,18120,1000,2178,1934,6451.0,134.99999999999994,2904.0
0500000US29197,4032,0,2990,0,8,23,1606.0,19.999999999999975,373.0
0500000US29199,4716,12,3311,2,15,18,1560.0,24.999999999999975,388.0
0500000US29201,38059,4502,28941,3031,6225,551,13769.0,155.99999999999994,3753.0
0500000US29203,7031,7,5496,4,24,79,3165.0,23.99999999999998,706.0
0500000US29205,6103,24,4611,7,39,69,2700.0,45.99999999999998,592.0
0500000US29207,28672,305,22234,228,505,353,11484.0,98.99999999999994,1819.0
0500000US29209,31076,85,25786,52,196,511,14800.0,145.99999999999994,3506.0
0500000US29211,5999,208,4599,129,266,674,1974.0,13.999999999999979,478.0
0500000US29213,56066,851,44701,669,1553,3065,20508.0,325.99999999999994,5339.0
0500000US29215,24487,790,19140,752,1540,344,9478.0,92.99999999999994,1716.0
0500000US29217,19707,110,14930,85,224,277,7155.0,109.99999999999994,1903.0
0500000US29219,35532,731,27258,538,1218,830,13222.0,321.99999999999994,4769.0
0500000US29221,23514,610,18294,574,1191,161,8047.0,93.99999999999996,1804.0
0500000US29223,10974,50,8859,32,80,84,4987.0,35.99999999999997,845.0
0500000US29225,39085,203,28500,159,375,467,14880.0,253.99999999999997,3573.0
0500000US29227,1973,0,1565,0,6,21,877.0,13.999999999999991,215.0
0500000US29229,18188,118,13490,74,195,211,7453.0,93.99999999999996,1168.0
0500000US29510,301578,129814,247547,99043,202485,11254,21474.0,1496.9999999999998,110089.0
