GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US29167,31519,247,23908,197,470,490,10438.0,478.99999999999994,2631.0
0500000US29169,53955,6322,41753,5090,10725,4448,9876.0,484.99999999999994,2922.0
0500000US29171,4681,12,3656,12,30,78,1936.0,35.99999999999998,353.0
0500000US29173,10355,114,8090,84,208,74,3969.0,119.99999999999999,1138.0
0500000US29175,24716,1361,19421,1204,2550,339,7529.0,391.99999999999994,2283.0
0500000US29177,23158,233,17828,184,445,364,7104.0,509.0,3090.0
0500000US29179,6096,36,4790,21,52,62,2406.0,61.99999999999998,540.0
0500000US29181,10679,31,8291,20,67,67,4522.0,114.99999999999999,830.0
0500000US29183,405262,20894,310617,15221,32640,10314,121650.0,7964.0,68626.0
0500000US29185,9284,26,7310,24,71,94,3501.0,145.99999999999997,936.0
0500000US29186,18479,320,14513,284,597,188,5496.0,324.0,2542.0
0500000US29187,66922,2658,52905,2511,5201,721,17468.0,711.9999999999999,6250.0
0500000US29189,1004125,246642,784377,181411,371375,24781,202381.91623332765,16673.27962858605,286672.47321057477
0500000US29195,23333,1172,18120,1000,2178,1934,5977.0,382.99999999999994,2789.0
0500000US29197,4032,0,2990,0,8,23,1505.0,63.99999999999998,354.0
0500000US29199,4716,12,3311,2,15,18,1525.0,49.99999999999998,365.0
0500000US29201,38059,4502,28941,3031,6225,551,13168.0,373.99999999999994,3575.0
0500000US29203,7031,7,5496,4,24,79,2966.0,105.99999999999999,776.0
0500000US29205,6103,24,4611,7,39,69,2524.0,91.99999999999997,606.0
0500000US29207,28672,305,22234,228,505,353,11079.0,237.99999999999994,1876.0
0500000US29209,31076,85,25786,52,196,511,13158.0,382.99999999999994,2887.0
0500000US29211,5999,208,4599,129,266,674,1884.0,57.99999999999997,526.0
0500000US29213,56066,851,44701,669,1553,3065,18276.0,525.0,4373.0
0500000US29215,24487,790,19140,752,1540,344,8875.0,221.99999999999994,1728.0
0500000US29217,19707,110,14930,85,224,277,6533.0,235.99999999999997,1707.0
0500000US29219,35532,731,27258,538,1218,830,11111.0,534.0,3915.0
0500000US29221,23514,610,18294,574,1191,161,7048.0,196.99999999999994,1926.0
0500000US29223,10974,50,8859,32,80,84,4658.0,106.99999999999997,948.0
0500000US29225,39085,203,28500,159,375,467,12840.0,515.0,3177.0
0500000US29227,1973,0,1565,0,6,21,808.0,31.99999999999999,195.0
0500000US29229,18188,118,13490,74,195,211,6707.0,152.99999999999997,1170.0
0500000US29510,301578,129814,247547,99043,202485,11254,20832.0,3518.0,104235.0
