GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US42001,103852,1559,83005,1237,2864,4865,37567.0,813.9999999999999,18254.0
0500000US42003,1250578,163678,1020183,122538,257412,24137,282923.7694082956,8361.203741907682,430764.0141197492
0500000US42005,65558,445,53182,362,904,296,27489.0,423.9999999999999,8457.0
0500000US42007,168215,11168,136115,8292,17912,2396,54759.0,1240.9999999999998,38122.0
0500000US42009,47577,192,38284,140,383,353,23025.0,181.9999999999999,4367.0
0500000US42011,428849,21992,333658,16155,37825,65244,109926.0,2923.9999999999995,93116.0
0500000US42013,122822,2533,98475,1867,4226,1116,45305.6432160804,652.996984924623,17635.8783919598
0500000US42015,59967,404,46941,272,674,543,21600.0,512.9999999999999,8046.0
0500000US42017,646538,26373,515340,19661,42687,26025,187367.0,4155.0,204712.0
0500000US42019,193763,2243,155325,1697,4062,2377,74359.0,1438.0,37508.0
0500000US42021,133472,5828,108388,3968,8709,1592,48086.97233593132,759.0473469309815,21730.300531714634
0500000US42023,4547,16,3751,16,38,49,1771.0,28.99999999999999,634.0
0500000US42025,64749,1208,52290,855,1958,2254,21984.0,432.99999999999994,11212.0
0500000US42027,158172,5476,134439,4926,10647,4701,36372.0,1066.0,40055.0
0500000US42029,534413,29526,412886,22879,49316,28457,128565.0,3565.0,182372.0
0500000US42031,37241,552,29966,470,1044,280,14578.0,236.99999999999991,4678.0
0500000US42033,80562,1906,65948,1817,3765,2329,29203.0,545.9999999999999,9673.0
0500000US42035,37450,447,29598,347,785,409,11902.0,220.99999999999994,5502.0
0500000US42037,64727,912,53098,703,1678,1493,20098.0,540.9999999999999,10532.0
0500000US42039,83938,1530,66608,1206,2721,795,28561.0,520.9999999999999,12924.0
0500000US42041,259469,11081,206533,8054,17877,8018,77212.0,2138.0,62245.0
0500000US42043,286401,50868,224493,37042,78866,20482,66408.0,1976.9999999999998,78983.0
0500000US42045,576830,129242,449790,93795,192958,17672,118639.0,2981.0,206709.0
0500000US42047,30990,80,25229,57,178,183,12140.0,243.99999999999997,4522.0
0500000US42049,270876,20584,214341,14433,31065,7450,66869.0,1927.9999999999998,68286.0
0500000US42051,128804,5789,104708,4563,9797,1056,41263.033487120316,468.28292965736574,20466.75411313829
0500000US42053,6973,1237,6323,1223,2450,298,1882.0,35.999999999999986,728.0
0500000US42055,155932,5338,120964,3862,8800,6584,57245.0,1116.0,22422.0
0500000US42057,14556,128,11514,92,218,81,6824.0,67.99999999999997,1085.0
0500000US42059,35954,1083,29272,1050,2190,415,12579.0,178.99999999999991,4911.0
0500000US42061,44092,2271,36075,2148,4448,659,17061.0,285.99999999999994,5445.0
0500000US42063,83246,2494,67726,2217,4767,1121,28087.38444798828,474.9556681443951,12633.821076325568
0500000US42065,44492,131,35246,97,268,271,17960.0,336.99999999999994,4527.0
0500000US42067,23509,133,18343,98,269,557,9649.0,140.99999999999997,2253.0
0500000US42069,215896,8350,173597,5729,13017,11538,52334.0,1084.9999999999998,61991.0
0500000US42071,552984,22394,425314,15921,36542,40363,160209.0,4183.0,115847.0
0500000US42073,86070,3664,69056,2594,5840,1032,29597.0,500.9999999999999,15978.0
0500000US42075,143257,3233,111234,2261,5553,13125,46731.0,988.9999999999999,23932.0
0500000US42077,374557,27589,291935,19665,44808,65250,84418.0,2175.9999999999995,98498.0
0500000US42079,325594,16226,262455,11391,25707,30897,86929.0,1518.9999999999998,64873.0
0500000US42081,114188,5835,90800,4321,9421,1556,41462.0,820.9999999999999,16971.0
0500000US42083,40432,867,32321,827,1772,449,14083.0,284.99999999999994,5098.0
0500000US42085,110652,6389,89028,4789,10225,985,36143.0,743.9999999999999,21067.0
0500000US42087,46143,388,36057,270,673,578,16670.0,228.99999999999994,4603.0
0500000US42089,168327,24894,134271,18577,40063,19796,38125.0,1029.9999999999998,43329.0
0500000US42091,856553,81786,674024,62445,131905,35655,185460.0,5186.0,319511.0
0500000US42093,18136,331,14393,211,508,318,5844.0,155.99999999999997,3771.0
0500000US42095,312951,19442,251676,14139,31428,29851,83854.0,2000.9999999999998,85087.0
0500000US42097,91647,2579,73275,2028,4390,2583,28975.0,656.9999999999999,12703.0
0500000US42099,45842,302,35917,236,613,554,18293.0,408.99999999999994,5950.0
0500000US42101,1603797,630462,1278362,480804,988532,167538,132870.0,4854.0,604175.0
0500000US42103,58535,3285,47447,2517,5501,4593,19241.0,322.99999999999994,13052.0
0500000US42105,16396,43,13140,34,91,156,7239.0,98.99999999999997,1726.0
0500000US42107,143049,4394,115932,3834,8238,5112,48871.0,1004.9999999999999,20727.0
0500000US42109,39736,539,31144,433,964,652,13983.0,246.99999999999994,4910.0
0500000US42111,74129,1881,60695,1809,3725,748,31468.246495327105,423.00350467289707,8654.389018691589
0500000US42113,5840,85,4857,68,158,72,2619.0,54.99999999999998,921.0
0500000US42115,38434,145,30923,106,270,531,15207.0,308.99999999999994,6236.0
0500000US42117,41045,343,32720,285,674,426,15742.0,377.99999999999994,4955.0
0500000US42119,42681,2583,34680,2366,4877,1555,12356.0,283.99999999999994,7475.0
0500000US42121,50454,444,40320,308,766,328,18569.0,373.99999999999994,7585.0
0500000US42123,38587,149,31105,110,301,257,14237.0,346.99999999999994,6066.0
0500000US42125,209349,6958,169191,5566,12471,2702,72073.00430218695,1309.9127306380742,45085.65698396685
0500000US42127,51155,1722,42587,1598,3359,1707,18637.0,260.99999999999994,9191.0
0500000US42129,354663,9188,289614,6665,15193,3412,130272.94630707004,2352.5970931239794,72178.18576445409
0500000US42131,26069,233,21073,205,473,360,9936.0,217.99999999999997,4704.0
0500000US42133,456438,27999,356368,19914,43778,25021,146733.0,3623.9999999999995,88114.0
