GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US19001,7496,46,5834,35,87,83,2461.0,126.99999999999997,1133.0
0500000US19003,3704,12,2891,8,31,21,1395.0,92.99999999999997,565.0
0500000US19005,14061,154,10782,89,188,697,4093.0,226.99999999999997,2421.0
0500000US19007,12317,75,9608,52,127,146,4033.0,138.99999999999997,1814.0
0500000US19009,5674,17,4437,9,27,47,2136.0,106.99999999999999,1080.0
0500000US19011,25575,114,19458,77,195,256,8229.051724137931,541.8415948275862,4676.318965517242
0500000US19013,131144,13676,102527,9510,20120,3990,27476.0,2368.0,32233.0
0500000US19015,26715,301,20533,155,399,393,7484.0,643.0,5541.0
0500000US19017,24988,239,19135,198,461,319,7208.0,543.0,5356.0
0500000US19019,20565,72,15150,58,142,200,5510.0,477.99999999999994,3970.0
0500000US19021,20823,591,15327,384,813,3806,4903.0,287.99999999999994,2856.0
0500000US19023,14334,26,11127,21,57,108,4921.0,218.99999999999997,2157.0
0500000US19025,9927,152,7806,142,318,149,3468.0,172.99999999999997,1398.0
0500000US19027,20760,262,15779,153,331,385,6638.0,317.99999999999994,3309.0
0500000US19029,13127,29,10235,26,71,178,4761.0,205.99999999999997,1951.0
0500000US19031,18505,83,14283,47,140,283,5295.0,364.99999999999994,3599.0
0500000US19033,43127,930,34430,595,1381,1451,11621.0,851.0,9862.0
0500000US19035,11658,87,9132,64,154,313,4192.0,205.99999999999994,1679.0
0500000US19037,12012,80,9183,35,86,302,3742.0,235.99999999999997,2266.0
0500000US19039,9748,44,7332,27,68,951,2713.0,159.99999999999997,1465.0
0500000US19041,16384,100,12704,75,174,402,5877.0,287.99999999999994,2249.0
0500000US19043,17043,158,13339,86,203,173,5317.0,334.0,3237.0
0500000US19045,46460,1420,35887,943,2101,874,11276.0,825.0,10095.0
0500000US19047,16525,394,12099,259,546,2841,4617.0,171.99999999999994,1991.0
0500000US19049,99678,2698,72050,1663,3688,4003,19339.0,1757.0,15701.0
0500000US19051,9110,8,6384,6,25,95,2723.0,84.99999999999997,977.0
0500000US19053,7645,108,5873,87,194,167,2296.0,122.99999999999997,1201.0
0500000US19055,17488,122,13359,72,148,155,5694.0,336.99999999999994,2957.0
