GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US17001,65737,2501,51030,1771,4013,796,22790.0,1168.0,7676.0
0500000US17003,5240,1617,4238,1264,2562,57,1496.0,47.999999999999986,1262.0
0500000US17005,16725,1077,13675,1015,2083,500,4888.0,446.99999999999994,2068.0
0500000US17007,53448,1245,40102,849,1899,8182,12282.0,1068.0,8986.0
0500000US17009,6244,1054,5156,1043,2096,265,1796.0,76.99999999999999,476.0
0500000US17011,33244,275,26212,198,486,1975,9281.0,841.9999999999999,6029.0
0500000US17013,4437,7,3535,7,19,32,1721.0,71.99999999999999,739.0
0500000US17015,15702,694,12871,677,1402,552,4434.0,395.0,2447.0
0500000US17017,13042,725,9826,439,926,1742,3216.0,171.99999999999997,1621.0
0500000US17019,205865,28675,166418,20436,43135,11970,33368.0,4547.0,50137.0
0500000US17021,34032,390,27218,330,738,925,10543.0,661.9999999999999,3992.0
0500000US17023,15455,54,11993,40,97,155,5622.0,276.99999999999994,1877.0
0500000US17025,13288,38,10245,25,81,131,5021.0,208.99999999999997,1020.0
0500000US17027,36899,1151,28856,1035,2171,958,12412.0,813.0,3945.0
0500000US17029,46863,2083,37724,1666,3571,1325,13003.0,1025.0,7309.0
0500000US17031,5275541,1205824,4172402,936911,1919788,986886,453207.0,58666.0,1611796.0
0500000US17033,18679,621,14891,575,1212,347,6277.0,323.99999999999994,1992.0
0500000US17035,10450,28,8062,17,60,79,4206.0,237.99999999999997,1031.0
0500000US17037,100420,8954,77882,6211,13127,8950,19091.0,2482.0,20466.0
0500000US17039,15516,110,12184,65,164,302,5077.0,430.99999999999994,1910.0
0500000US17041,19740,67,14852,43,134,1025,5698.0,361.99999999999994,1949.0
0500000US17043,932877,45516,724333,33634,71384,97664,166415.0,20357.0,228622.0
0500000US17045,16866,83,13394,62,151,145,5645.0,327.99999999999994,1793.0
0500000US17047,6245,22,4814,14,41,42,2778.0,90.99999999999999,434.0
0500000US17049,34668,155,26584,99,251,515,13635.0,644.0,3083.0
0500000US17051,21488,797,17041,769,1561,551,7372.0,282.99999999999994,1819.0
0500000US17053,13534,76,10501,54,178,312,4480.0,323.0,1414.0
0500000US17055,37804,181,29695,130,349,415,13116.0,540.9999999999999,4727.0
0500000US17057,33609,1125,26974,1063,2201,589,8492.0,780.0,6133.0
0500000US17059,4946,26,3930,24,63,34,1942.0,72.99999999999999,657.0
0500000US17061,11985,23,9311,15,40,63,4145.0,163.99999999999997,1205.0
0500000US17063,52533,865,39383,584,1304,3506,13454.0,1140.0,8065.0
0500000US17065,7993,41,6177,28,72,52,3206.0,113.99999999999997,802.0
0500000US17067,17620,73,13868,51,155,212,6430.0,347.99999999999994,2139.0
0500000US17069,3649,13,2985,11,28,32,1653.0,45.99999999999999,420.0
0500000US17071,6387,30,5185,14,37,73,2155.0,157.99999999999997,1155.0
0500000US17073,49284,1078,38047,747,1671,1950,13985.0,1243.0,8871.0
0500000US17075,27077,231,21113,158,412,1262,9750.0,553.9999999999999,2504.0
0500000US17077,52974,7598,42742,5533,11610,2011,10843.0,1081.0,11634.0
0500000US17079,9287,23,7209,13,41,55,3975.0,180.99999999999997,924.0
0500000US17081,37113,2842,28846,2065,4362,572,11695.0,573.0,4425.0
0500000US17083,21512,157,17098,118,280,219,7748.0,410.0,2679.0
0500000US17085,22035,114,17812,71,187,519,6121.0,500.0,4462.0
0500000US17087,13308,1431,10998,1418,2865,501,4649.0,181.99999999999997,1142.0
0500000US17089,516522,27538,388814,19764,42292,113428,82734.0,9292.0,103665.0
0500000US17091,107502,15573,82954,11328,23554,7929,25129.0,1992.0,18971.0
0500000US17093,131869,10027,93955,6839,14545,17131,24961.0,2675.0,24884.0
0500000US17095,49967,4457,40028,3346,7141,2067,10737.0,1109.0,10083.0
0500000US17097,714342,49035,544037,36157,76719,116047,109767.0,13312.0,171095.0
0500000US17099,109658,2633,86518,2099,4611,7277,26689.0,2298.0,19543.0
0500000US17101,15280,1406,12334,1384,2817,423,4521.0,193.99999999999997,1290.0
0500000US17103,34145,1867,27405,1704,3554,1603,8612.0,896.0,5528.0
0500000US17105,35815,1113,27963,980,2071,1199,10208.0,776.9999999999999,4023.0
0500000US17107,27987,1520,22539,1407,2920,604,8181.0,536.9999999999999,3313.0
0500000US17109,27238,1531,22289,1217,2566,740,6795.0,635.0,5288.0
0500000US17111,310229,4284,238877,2905,6801,30077,71612.0,7180.0,60803.0
0500000US17113,170954,14996,134128,11021,23505,7086,37237.0,4855.0,36196.0
0500000US17115,103998,19047,80964,13352,27812,1706,26866.0,1851.0,18343.0
0500000US17117,44967,369,35590,289,723,353,14322.0,933.9999999999999,6689.0
0500000US17119,265859,24892,209140,18131,37981,7187,70490.0,5472.0,50587.0
0500000US17121,37729,1514,29147,1033,2274,426,11859.0,547.9999999999999,4369.0
0500000US17123,11742,88,9305,57,143,201,3785.0,265.99999999999994,1789.0
0500000US17125,13086,51,10430,34,98,120,4058.0,320.99999999999994,2014.0
0500000US17127,14169,887,10953,664,1423,198,4846.0,193.99999999999997,1558.0
0500000US17129,12297,84,9507,43,122,91,4231.0,311.0,1817.0
0500000US17131,15699,77,12289,56,136,277,4807.0,474.99999999999994,3071.0
0500000US17133,34962,119,26998,90,234,418,12629.0,742.0,5535.0
0500000US17135,28288,926,22522,879,1819,410,8630.0,598.9999999999999,3504.0
0500000US17137,32915,1983,26419,1542,3323,617,9076.0,670.0,4696.0
0500000US17139,14526,84,10942,55,129,128,4455.0,237.99999999999997,1481.0
0500000US17141,51788,578,39983,380,950,3654,14352.0,1159.0,8050.0
0500000US17143,181830,34015,139675,23030,48087,6577,35633.0,3725.0,38060.0
0500000US17145,20945,1681,16873,1566,3215,541,6855.0,347.0,2462.0
0500000US17147,16673,83,12961,47,124,149,5634.0,558.0,2645.0
0500000US17149,14739,73,11391,54,134,158,5754.0,256.99999999999994,1413.0
0500000US17151,3763,43,3068,43,109,49,1678.0,61.99999999999999,375.0
0500000US17153,5193,1466,4127,1169,2388,180,1675.0,54.99999999999998,962.0
0500000US17155,5637,26,4555,17,38,214,1767.0,136.0,1147.0
0500000US17157,30163,2395,24201,2115,4310,721,10023.0,489.99999999999994,3439.0
0500000US17159,15813,77,12246,59,153,146,5739.0,234.99999999999997,1584.0
0500000US17161,144672,16607,112700,11260,23978,12961,26998.0,3015.0,32298.0
0500000US17163,257400,76564,197084,55868,114474,7875,53857.0,4181.0,60756.0
0500000US17165,23768,700,18471,493,1126,301,8276.0,357.99999999999994,2572.0
0500000US17167,196343,25958,153188,17793,37365,3462,49944.0,4512.0,40907.0
0500000US17169,6902,289,5621,227,479,95,2524.0,153.99999999999997,1075.0
0500000US17171,4949,5,3866,1,24,35,1966.0,67.99999999999999,535.0
0500000US17173,20990,65,16515,45,127,128,8229.0,371.99999999999994,2288.0
0500000US17175,5400,18,4217,9,28,79,1778.0,148.99999999999997,751.0
0500000US17177,44630,4456,35131,3081,6532,1340,11083.0,936.0,7768.0
0500000US17179,131343,1683,101570,1197,2804,1936,38707.0,3358.0,20685.0
0500000US17181,17244,228,13732,205,461,537,5790.0,218.99999999999997,2402.0
0500000US17183,74188,10421,57211,7067,14643,2393,19087.0,1096.9999999999998,10039.0
0500000US17185,11361,58,8864,33,86,103,4047.0,174.99999999999997,1151.0
0500000US17187,16835,587,13253,463,1023,1139,4275.0,358.99999999999994,2987.0
0500000US17189,13761,97,10831,68,164,147,5571.0,289.0,1448.0
0500000US17191,16179,91,12412,49,121,114,6967.0,190.99999999999997,1048.0
0500000US17193,13877,91,10993,71,177,131,5640.0,204.99999999999997,1412.0
0500000US17195,55691,839,43617,572,1369,4681,12615.0,1285.0,11035.0
0500000US17197,696357,80979,526089,60147,124601,86440,132720.0,11822.0,151927.0
0500000US17199,67153,2870,52532,2147,4600,1124,21570.0,996.9999999999999,8581.0
0500000US17201,285350,39159,220036,26813,56234,26304,55624.0,5064.0,55713.0
0500000US17203,38467,278,28999,186,468,409,13207.0,942.0,5092.0
