GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US39001,27477,84,20896,65,181,118,9870.0,91.99999999999996,2156.0
0500000US39003,102206,12573,78419,9250,19564,2029,33116.0,589.9999999999999,14149.0
0500000US39005,52447,394,40638,294,727,550,19407.0,344.99999999999994,6541.0
0500000US39007,97574,3606,76412,2982,6590,2766,26890.0,558.9999999999999,16497.0
0500000US39009,62431,2894,52633,2671,5908,1217,10862.0,298.99999999999994,14772.0
0500000US39011,46422,240,35366,159,446,480,20798.0,259.99999999999994,4651.0
0500000US39013,66497,2117,53782,1860,4075,545,23560.0,284.9999999999999,9138.0
0500000US39015,43676,304,33734,236,581,281,16480.0,181.99999999999994,4380.0
0500000US39017,390357,34704,299082,24683,52440,15477,114392.0,2177.0,69613.0
0500000US39019,26721,122,21151,91,223,204,10745.0,155.99999999999994,3251.0
0500000US39021,38714,688,29878,545,1334,388,14589.0,259.99999999999994,5062.0
0500000US39023,136001,12200,105692,9063,19408,3201,39032.0,828.9999999999999,24076.0
0500000US39025,208601,3347,160815,2423,5632,3121,74570.0,1513.0,34092.0
0500000US39027,42018,832,32671,676,1578,466,15488.0,269.99999999999994,4697.0
0500000US39029,101877,2122,81318,1788,3943,1113,35726.0,606.9999999999999,13359.0
0500000US39031,36612,397,27671,277,691,213,12325.0,226.99999999999994,4125.0
0500000US39033,42025,319,33149,224,583,379,15436.0,277.99999999999994,4916.0
0500000US39035,1264817,370895,1008892,278310,571945,57215,202699.0,4593.0,416176.0
0500000US39037,51881,303,39608,203,553,506,22004.0,330.99999999999994,4731.0
0500000US39039,38286,668,29420,504,1175,2540,13038.0,271.99999999999994,5981.0
0500000US39041,214124,7840,157099,5649,12369,4233,66356.0,1630.0,57735.0
0500000US39043,75622,6807,60530,5035,10887,2016,22160.0,522.0,17493.0
0500000US39045,158921,13484,120333,9145,19287,2426,50797.0,1032.9999999999998,31224.0
0500000US39047,28951,543,22198,437,1065,409,9473.0,131.99999999999997,2975.0
0500000US39049,1323807,299771,1022233,209976,438627,59348,211237.0,7718.0,409144.0
0500000US39051,42713,254,32659,157,451,2408,15731.0,298.99999999999994,6664.0
0500000US39053,29220,600,22432,472,1086,168,10645.0,131.99999999999994,2990.0
0500000US39055,95397,1082,73972,834,1883,1053,34143.0,534.0,21201.0
0500000US39057,167966,11486,132605,9310,20123,3422,52072.0,1458.0,34798.0
0500000US39059,38438,535,30106,409,1001,281,13407.0,176.99999999999991,4577.0
0500000US39061,830639,209173,645526,152332,313526,22874,177886.0,5211.0,246266.0
0500000US39063,74920,1431,58460,1060,2502,2707,26310.0,579.9999999999999,11757.0
0500000US39065,30696,262,23628,191,504,445,9949.0,191.99999999999994,3062.0
0500000US39067,14483,241,11427,198,481,73,5792.0,58.999999999999964,1768.0
0500000US39069,27662,160,21212,117,276,1362,10479.0,174.99999999999994,4062.0
0500000US39071,43317,520,32967,408,998,253,15678.0,145.99999999999994,3799.0
0500000US39073,28050,140,21922,91,276,136,9737.0,161.99999999999997,3880.0
0500000US39075,44223,123,30519,96,291,293,10796.0,124.99999999999994,1994.0
0500000US39077,58565,605,44780,462,1209,2412,18956.0,386.99999999999994,7759.0
0500000US39079,32653,159,24906,137,395,193,11309.0,143.99999999999994,3311.0
0500000US39081,65249,3687,52568,2744,5996,746,22828.0,356.99999999999994,10018.0
0500000US39083,62721,566,48296,422,1071,778,22340.0,373.99999999999994,8589.0
0500000US39085,232603,11022,187311,8082,17427,6940,73278.0,1284.0,55514.0
0500000US39087,58240,1115,45579,896,2078,418,20306.0,258.99999999999994,7489.0
0500000US39089,178519,7213,137465,5262,11568,2476,59514.0,1279.0,33055.0
0500000US39091,46150,677,35835,539,1376,643,17964.0,271.99999999999994,5055.0
0500000US39093,312964,24863,245242,18271,39737,21461,79520.0,1676.9999999999998,75667.0
0500000US39095,431279,85081,334866,61552,128466,20308,81763.0,2605.0,115411.0
0500000US39097,43824,2686,34632,2536,5318,782,13835.0,268.99999999999994,5698.0
0500000US39099,228614,34835,183667,25828,53766,9203,59903.0,965.9999999999999,57641.0
0500000US39101,65359,4107,51628,3645,7631,1205,19023.0,413.99999999999994,8269.0
0500000US39103,182470,2344,142218,1710,3998,2854,64598.0,1144.0,39800.0
