GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US18001,35809,183,24641,102,273,1038,10686.0,286.99999999999994,3236.0
0500000US18003,385410,44481,287203,31162,66149,20077,92080.0,3727.0,73189.0
0500000US18005,82208,1826,62440,1362,3144,4371,22410.0,872.0,12934.0
0500000US18007,8719,51,6554,39,94,378,3007.0,91.99999999999997,1009.0
0500000US18009,12112,59,9527,47,124,155,3841.0,131.99999999999997,1376.0
0500000US18011,70812,1441,52065,1036,2313,1762,22351.0,905.0,15244.0
0500000US18013,15475,64,12642,52,135,170,5777.0,168.0,3036.0
0500000US18015,20306,155,15504,94,218,492,7086.0,184.99999999999994,2224.0
0500000US18017,37870,604,28711,445,1056,4064,10552.0,332.99999999999994,4304.0
0500000US18019,121093,9390,93523,6987,15159,4795,33668.0,1108.0,23093.0
0500000US18021,26466,138,20452,112,310,282,9499.0,207.99999999999994,2552.0
0500000US18023,33190,201,24551,145,349,3712,9334.0,245.99999999999994,3361.0
0500000US18025,10526,30,8221,18,59,71,3483.0,105.99999999999999,1355.0
0500000US18027,33381,638,23699,456,1019,1216,9576.0,203.99999999999994,2169.0
0500000US18029,50679,307,39363,220,573,434,19528.0,386.99999999999994,5446.0
0500000US18031,26472,91,20317,63,182,392,9575.0,272.99999999999994,2439.0
0500000US18033,43265,190,32726,114,335,724,14237.0,424.99999999999994,4966.0
0500000US18035,111903,8249,90284,6335,13679,2510,26827.0,889.9999999999999,20474.0
0500000US18037,43637,202,33355,143,354,2471,15033.0,431.99999999999994,6292.0
0500000US18039,207047,11372,150481,7699,16801,24203,46972.0,1240.9999999999998,26108.0
0500000US18041,23398,281,18313,231,548,183,7755.0,143.99999999999997,2237.0
0500000US18043,80484,4341,62345,3060,6793,1880,23400.0,850.0,17511.0
0500000US18045,16479,64,12907,38,111,268,6154.0,199.99999999999997,1629.0
0500000US18047,22785,31,17422,18,63,127,9691.0,168.99999999999997,2137.0
0500000US18049,20480,148,15582,108,271,633,6694.0,169.99999999999997,2280.0
0500000US18051,33011,639,25160,475,1120,433,11817.0,320.99999999999994,4023.0
0500000US18053,66674,4689,52856,3575,7752,2173,18543.0,583.9999999999999,8015.0
0500000US18055,30803,54,24000,34,112,293,11103.0,289.99999999999994,3389.0
0500000US18057,347467,14993,253195,10555,22976,11216,101587.0,3894.0,88390.0
0500000US18059,79840,2393,60833,1733,3772,1353,28996.0,1016.0,12895.0
0500000US18061,39654,190,30603,157,401,521,14565.0,322.99999999999994,5343.0
0500000US18063,174788,13521,130334,9217,19418,5022,53802.0,2052.0,32604.0
0500000US18065,48914,1071,39055,969,2102,652,15043.0,433.99999999999994,5544.0
0500000US18067,83658,6516,65147,4676,10019,1861,26449.0,857.9999999999999,13303.0
