GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US36001,314848,43206,255875,32026,68640,15425,51029.0,1520.0,99370.0
0500000US36003,46464,829,36869,765,1681,725,14135.0,337.99999999999994,6048.0
0500000US36005,1472358,487103,1122833,368866,805633,600290,66676.0,754.9999999999999,345882.0
0500000US36007,198683,12684,161645,9052,20200,7054,43780.55385998633,1102.8871612565438,46997.21339808163
0500000US36009,77036,1043,60211,810,1953,984,22155.0,449.9999999999999,11879.0
0500000US36011,76248,2910,61212,2437,5415,1843,19632.0,400.99999999999994,16359.0
0500000US36013,127657,3354,101314,2612,6147,7533,34853.0,755.9999999999999,23088.0
0500000US36015,84148,5315,66485,4145,9168,1930,21922.0,559.9999999999999,16636.0
0500000US36017,47220,357,37509,251,675,739,13506.747784045125,316.12570507655107,8305.028203062047
0500000US36019,79772,3060,64971,2798,6019,2285,16514.0,278.99999999999994,18364.0
0500000US36021,61570,2557,50848,1962,4418,2378,14464.0,356.99999999999994,20386.0
0500000US36023,46809,895,37850,716,1642,1277,10766.0,293.99999999999994,10340.0
0500000US36025,44278,1072,36529,866,1939,1439,13387.0,267.9999999999999,9143.0
0500000US36027,295911,32289,239623,25231,54213,29630,66871.0,1246.9999999999998,81443.0
0500000US36029,954249,134795,762133,98842,206106,39747,197552.0,4440.0,267270.0
0500000US36031,37362,676,30627,617,1342,757,8991.837125748503,173.08862275449096,9977.295808383233
0500000US36033,47555,1848,37865,1793,3699,1120,9658.162874251497,172.91137724550893,9225.704191616767
0500000US36035,53323,1068,42717,842,1977,1311,15378.0,247.99999999999994,7931.0
0500000US36037,58388,1441,46834,1142,2626,1931,18876.0,455.99999999999994,9625.0
0500000US36039,47931,2370,39625,2108,4591,2270,14271.0,304.99999999999994,10346.0
0500000US36041,5107,31,4441,30,81,67,2225.0,40.99999999999999,1178.0
0500000US36043,60139,759,47722,560,1364,946,18871.0,297.9999999999999,9939.0
0500000US36045,116647,6704,89974,5175,11380,5516,25629.0,536.9999999999999,17307.0
0500000US36047,2734958,771121,2139452,613015,1304246,391465,199569.0,2479.0,690966.0
0500000US36049,26582,109,20422,76,209,287,8890.0,125.99999999999994,3823.0
0500000US36051,61834,1191,50109,1070,2389,1870,18182.0,459.99999999999994,12477.0
0500000US36053,68016,1120,54863,1010,2284,1198,18409.0,473.99999999999994,14805.0
0500000US36055,759361,118877,605053,85876,181159,48481,145661.0,4865.0,225746.0
0500000US36057,49533,1267,38249,876,2140,4663,12745.0,241.99999999999994,7977.0
0500000US36059,1395635,153268,1098782,121156,256769,184319,326693.0,3592.9999999999995,396476.0
0500000US36061,1694159,229339,1461675,188617,419360,329209,82931.0,3261.0,586920.0
0500000US36063,212666,16740,170508,12141,26092,4888,56068.0,1133.0,46029.0
0500000US36065,232125,16184,182459,11286,24470,9959,57860.0,1196.9999999999998,41973.0
0500000US36067,476264,56947,377560,39939,85672,17540,91715.0,2556.0,138991.0
0500000US36069,112458,2662,90306,2038,4760,3941,28782.0,983.9999999999999,28749.0
0500000US36071,401305,45543,299298,34293,74591,61549,84718.0,1388.9999999999998,84910.0
0500000US36073,40343,1951,32190,1673,3579,1431,12126.0,312.99999999999994,5587.0
0500000US36075,117525,1584,92794,1294,3035,2362,32142.0,697.9999999999999,21145.0
0500000US36077,58524,1286,48464,1077,2454,1802,14382.0,408.9999999999999,12975.0
0500000US36079,97668,2828,78270,2239,5127,12357,29283.0,410.99999999999994,24955.0
0500000US36081,2405245,403075,1949295,324226,699711,516034,212114.0,2481.9999999999995,566278.0
0500000US36083,161130,12872,130081,9041,19942,6262,36500.0,1015.9999999999999,40969.0
0500000US36085,495710,52032,389365,38244,82444,68227,123320.0,908.9999999999999,90997.0
0500000US36087,338329,35542,239516,28139,59411,45652,73186.0,649.9999999999999,75802.0
0500000US36089,108505,3074,86264,2928,6257,2268,24608.0,436.9999999999999,19361.0
0500000US36091,235040,4032,188211,3066,7342,5807,61305.0,1736.9999999999998,68471.0
0500000US36093,158061,17322,124281,12093,26907,7963,30741.0,922.9999999999999,42465.0
0500000US36095,29714,305,24341,253,622,776,9903.0,281.99999999999994,5345.0
0500000US36097,17898,101,14508,68,194,223,5621.0,129.99999999999997,3903.0
0500000US36099,33814,1414,26820,1266,2697,974,8329.0,192.99999999999994,6914.0
0500000US36101,93584,1469,73447,1109,2586,1112,29474.0,569.9999999999999,15790.0
0500000US36103,1525473,114286,1214028,88362,192017,234063,381252.0,4592.999999999999,381021.0
0500000US36105,78624,6814,61786,5416,11790,9582,18665.0,246.9999999999999,15489.0
0500000US36107,48455,452,38075,362,873,735,14790.698355968549,415.98713366690487,9633.758398856326
0500000US36109,105740,4597,90048,3785,8800,5677,11096.0,473.99999999999994,33619.0
0500000US36111,181851,11063,149457,8890,19917,14859,37590.0,878.9999999999999,57970.0
0500000US36113,65737,799,54003,623,1508,1191,17701.78453038674,424.04640883977896,17643.365193370166
0500000US36115,61302,1715,49492,1623,3430,1323,15938.21546961326,339.9535911602209,11563.634806629834
0500000US36117,91283,2562,71744,1925,4456,2807,26204.0,655.9999999999999,17456.0
0500000US36119,1004438,141091,782424,111214,238661,193971,144189.0,2560.9999999999995,311064.0
0500000US36121,40531,1999,32895,1944,3982,1211,13898.0,266.99999999999994,5073.0
0500000US36123,24774,161,19090,147,351,426,6208.0,164.99999999999994,4219.0
