GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US17155,5637,26,4555,17,38,214,1993.0,32.999999999999986,1338.0
0500000US17157,30163,2395,24201,2115,4310,721,11076.0,131.99999999999994,3592.0
0500000US17159,15813,77,12246,59,153,146,6089.0,99.99999999999996,1830.0
0500000US17161,144672,16607,112700,11260,23978,12961,28603.0,958.9999999999999,36691.0
0500000US17163,257400,76564,197084,55868,114474,7875,57150.0,1614.9999999999998,68325.0
0500000US17165,23768,700,18471,493,1126,301,8103.0,123.99999999999994,2789.0
0500000US17167,196343,25958,153188,17793,37365,3462,53485.0,1448.9999999999998,48917.0
0500000US17169,6902,289,5621,227,479,95,2773.0,47.999999999999986,1068.0
0500000US17171,4949,5,3866,1,24,35,2114.0,30.999999999999986,572.0
0500000US17173,20990,65,16515,45,127,128,9426.0,108.99999999999993,2504.0
0500000US17175,5400,18,4217,9,28,79,2004.0,41.99999999999998,815.0
0500000US17177,44630,4456,35131,3081,6532,1340,12521.0,327.99999999999994,9055.0
0500000US17179,131343,1683,101570,1197,2804,1936,42513.0,1175.0,24819.0
0500000US17181,17244,228,13732,205,461,537,6161.0,88.99999999999997,2579.0
0500000US17183,74188,10421,57211,7067,14643,2393,20725.0,349.99999999999983,10323.0
0500000US17185,11361,58,8864,33,86,103,4237.0,77.99999999999997,1253.0
0500000US17187,16835,587,13253,463,1023,1139,4676.0,98.99999999999996,3090.0
0500000US17189,13761,97,10831,68,164,147,6115.0,91.99999999999996,1641.0
0500000US17191,16179,91,12412,49,121,114,7176.0,89.99999999999996,1187.0
0500000US17193,13877,91,10993,71,177,131,5791.0,81.99999999999996,1517.0
0500000US17195,55691,839,43617,572,1369,4681,14527.0,381.9999999999999,12253.0
0500000US17197,696355,80979,526087,60147,124601,86438,155116.0,3671.9999999999995,183915.0
0500000US17199,67153,2870,52532,2147,4600,1124,22801.0,419.9999999999999,10206.0
0500000US17201,285350,39159,220036,26813,56234,26304,60861.0,1718.9999999999998,64056.0
0500000US17203,38467,278,28999,186,468,409,14799.0,313.99999999999994,6160.0
