GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US41001,16668,77,13380,59,157,492,6218.0,412.99999999999994,1797.0
0500000US41003,95184,1002,79692,817,2207,6128,13445.0,2692.0,29193.0
0500000US41005,421401,4554,330868,3464,9149,26367,88384.67213114754,11052.877049180328,102093.91803278688
0500000US41007,41065,226,33258,194,549,2418,8138.0,973.0,9252.0
0500000US41009,52589,323,41729,237,661,1918,13217.0,1646.0,10167.0
0500000US41011,64929,289,53383,233,670,2899,17865.0,1411.0,10448.0
0500000US41013,24738,80,19871,54,161,1146,8511.0,518.0,2637.0
0500000US41015,23446,84,20121,76,229,1161,7212.0,498.0,4300.0
0500000US41017,198253,887,158167,582,1845,11250,45692.0,5158.0,42444.0
0500000US41019,111201,400,89959,310,938,4375,34582.0,2413.0,14096.0
0500000US41021,1995,4,1596,1,11,75,671.0,79.0,239.0
0500000US41023,7233,13,5910,8,62,192,3210.0,208.99999999999997,739.0
0500000US41025,7495,8,5839,6,36,212,2912.0,221.99999999999997,683.0
0500000US41027,23977,53,18372,35,136,4858,3272.0,511.0,6510.0
0500000US41029,223259,1734,178032,1318,3693,19761,53870.0,4373.0,44447.0
0500000US41031,24502,145,18983,128,330,3189,5483.0,493.0,2980.0
0500000US41033,88090,415,71749,333,1039,4826,26849.0,1825.0,13430.0
0500000US41035,69413,562,54901,416,1107,5687,20435.0,1525.0,7210.0
0500000US41037,8160,49,6604,49,118,517,3022.0,150.99999999999997,639.0
0500000US41039,382962,4660,313471,3713,10101,25737,67141.0,8476.0,102753.0
0500000US41041,50395,199,42380,152,499,3179,10039.0,1130.0,12501.0
0500000US41043,128610,681,100402,493,1524,8016,33488.0,3431.0,17995.0
0500000US41045,31586,465,23855,397,879,6560,7194.0,426.99999999999994,2246.0
0500000US41047,345920,4161,262742,3027,7713,60955,63377.0,7058.0,57788.0
0500000US41049,12186,58,8842,30,90,3118,2721.0,238.0,1017.0
0500000US41051,815428,45370,666710,34216,77884,72400,67955.32786885246,12862.122950819672,292562.08196721313
0500000US41053,87433,735,67652,515,1423,8137,18940.0,2254.0,16420.0
0500000US41055,1870,0,1508,0,3,92,732.0,43.99999999999999,202.0
0500000US41057,27316,79,22329,61,245,1820,6538.0,760.0,5768.0
0500000US41059,80075,701,60393,612,1440,14363,17059.0,1457.0,7673.0
0500000US41061,26196,161,20379,128,382,866,8431.0,673.0,3249.0
0500000US41063,7391,9,6016,9,41,159,2848.0,178.99999999999997,1116.0
0500000US41065,26670,133,20973,98,273,3241,5833.0,689.0,4781.0
0500000US41067,600372,13437,464964,9850,24042,71496,83197.0,15266.0,153251.0
0500000US41069,1451,1,1217,0,4,50,591.0,45.99999999999999,155.0
0500000US41071,107722,900,84336,725,1883,11734,23250.0,3074.0,19301.0
