GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US19167,35872,195,25861,92,236,2814,15680.0,169.99999999999994,3019.0
0500000US19169,98537,3019,82031,2318,5147,3945,20340.0,924.0,29175.0
0500000US19171,17135,137,12990,90,222,1062,5303.0,86.99999999999994,3577.0
0500000US19173,5896,2,4516,0,21,246,2463.0,16.99999999999997,746.0
0500000US19175,12138,118,9361,90,222,252,4010.0,60.99999999999995,2061.0
0500000US19177,7203,28,5485,14,41,56,2859.0,22.99999999999997,875.0
0500000US19179,35437,1469,26940,939,2008,2579,9516.0,199.99999999999994,5821.0
0500000US19181,52403,455,39080,299,745,978,17782.0,429.99999999999994,12574.0
0500000US19183,22565,188,17073,121,289,942,6971.0,143.99999999999994,4561.0
0500000US19185,6497,10,4792,3,19,28,2338.0,19.99999999999997,727.0
0500000US19187,36999,1825,29204,1455,3138,1274,10938.0,127.99999999999993,6613.0
0500000US19189,10679,214,8473,174,383,372,3707.0,71.99999999999997,2135.0
0500000US19191,20070,131,16206,103,250,381,6235.0,111.99999999999994,5617.0
0500000US19193,105941,5197,78384,3351,7476,11398,25736.0,434.9999999999999,18704.0
0500000US19195,7443,60,5760,32,89,117,2738.0,37.99999999999998,1596.0
0500000US19197,12943,75,9733,51,118,1322,4136.0,69.99999999999996,1996.0
