GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US37001,171415,34014,133969,26095,53933,15630,46056.0,685.9999999999999,38825.0
0500000US37003,36444,1932,29273,1648,3456,1163,15888.0,126.99999999999997,4145.0
0500000US37005,10888,104,8942,89,208,865,4517.920148560817,34.959145775301735,1483.1095636025998
0500000US37007,22055,9871,17845,7874,15940,454,5321.0,40.999999999999964,5789.0
0500000US37009,26577,127,21984,97,263,1007,11495.035698829595,126.39650036026919,4170.964324632474
0500000US37011,17806,664,15104,662,1379,687,7172.0,55.99999999999998,2191.0
0500000US37013,44652,10303,36005,7993,16271,2110,16437.0,136.99999999999994,9633.0
0500000US37015,17934,10720,14896,8800,17792,261,3817.0,28.999999999999975,5939.0
0500000US37017,29606,9576,23426,7645,15530,1558,9676.0,67.99999999999994,7326.0
0500000US37019,136693,11546,116606,9248,19150,4812,55850.0,641.9999999999999,33310.0
0500000US37021,269452,15311,219874,11911,25534,14579,62412.0,1459.9999999999998,96515.0
0500000US37023,87570,4854,70018,4034,8502,4464,31019.0,269.99999999999994,13118.0
0500000US37025,225804,42622,167539,30611,63655,16899,63232.09545983702,1095.8676755917734,52157.133876600696
0500000US37027,80652,3914,64436,3040,6528,3113,32119.0,272.99999999999994,10245.0
0500000US37029,10355,1055,7887,871,1797,199,4312.0,76.0,1537.0
0500000US37031,67686,3274,56213,2695,5723,2033,30028.0,372.99999999999994,12093.0
0500000US37033,22736,6824,18596,5757,11715,664,7089.0,63.99999999999998,4860.0
0500000US37035,160610,12835,126566,10004,21159,11061,56588.0,651.9999999999999,25689.0
0500000US37037,76285,7914,60788,6390,13324,6491,21186.0,365.99999999999994,26787.0
0500000US37039,28774,381,24051,277,670,586,12628.0,94.99999999999996,3583.0
0500000US37041,13708,4408,11114,3449,7015,337,4471.0,46.999999999999986,3247.0
0500000US37043,11089,65,9234,53,129,287,5112.0,45.99999999999998,1699.0
0500000US37045,99519,20159,78032,15284,31295,2595,33798.0,328.9999999999999,16955.0
0500000US37047,50623,14586,40316,11553,23619,1650,16832.0,87.99999999999993,9446.0
0500000US37049,100720,20204,79783,15609,32258,4747,31032.0,626.0,21148.0
0500000US37051,334728,127610,254481,95657,198619,26741,60032.0,1644.9999999999998,84469.0
0500000US37053,28100,1392,22004,1100,2376,763,11657.0,209.0,4195.0
0500000US37055,36915,703,30445,563,1265,1635,13938.0,222.99999999999997,9936.0
0500000US37057,168930,16065,132179,12161,25251,8599,64658.0,702.9999999999999,22636.0
0500000US37059,42712,2428,33784,1925,4082,2096,18228.0,212.99999999999997,6713.0
0500000US37061,48715,11604,37043,9129,18545,6701,13793.0,83.99999999999993,8767.0
0500000US37063,324833,110610,259565,87670,179564,33066,32459.0,1504.0,144688.0
0500000US37065,48900,27429,38189,21025,42553,1720,9206.0,96.99999999999994,16089.0
0500000US37067,382590,95324,297388,73000,150288,34063,85064.0,1784.9999999999998,113033.0
0500000US37069,68573,15990,53144,12416,25472,4357,20901.0,332.99999999999994,15879.0
0500000US37071,227943,40323,177846,29660,61189,13041,73033.0,909.9999999999999,40959.0
0500000US37073,10478,3023,8343,2504,5118,117,3367.0,40.99999999999999,2546.0
0500000US37075,8030,50,6370,36,117,133,3710.0,25.999999999999986,905.0
0500000US37077,60992,18435,48195,14837,30228,3940,16647.0,243.99999999999994,14565.0
0500000US37079,20451,7250,16566,6037,12210,1896,4874.0,25.99999999999998,3832.0
0500000US37081,541299,181848,423763,138672,284565,34038,107294.0,2231.9999999999995,173086.0
0500000US37083,48622,24846,38975,19564,39690,938,10080.0,61.999999999999936,15545.0
0500000US37085,133568,27417,98069,20043,41651,11334,35214.41324482865,709.0086446434084,22126.75223834517
0500000US37087,62089,663,51091,550,1296,1861,22834.0,333.99999999999994,13144.0
0500000US37089,116281,3388,94428,2643,5784,10076,40032.0,669.9999999999999,27211.0
0500000US37091,21552,12393,17639,9844,19938,1403,3479.0,27.99999999999998,7097.0
0500000US37093,52082,16766,37472,12465,25887,4696,9453.0,261.99999999999994,11804.0
0500000US37095,4589,1169,3785,1027,2095,223,1418.0,16.999999999999993,1046.0
