full_path,filename,BVAP_reps,Dem_reps,Rep_reps
..\data\bestruns\SC-county-BNPWL-7.json,SC-county-BNPWL-7,1.3342650319705953,1.8720465982095833,5.127953401790418
..\results_for_config-rob-tests-BNPWL\SC-county-LogEPWL-10.json,SC-county-LogEPWL-10,1.3342650319705953,1.8720465982095833,5.127953401790416
..\results-ALMSLASC_county_step-ordered\SC-county-step-ordered-90.json,SC-county-step-ordered-90,1.1986221960590688,1.5534341054605965,5.446565894539404
..\results-ALMSLASC_county_step-ordered\SC-county-step-ordered-25.json,SC-county-step-ordered-25,1.199394883739994,1.5530794811290414,5.446920518870959
..\results-ALMSLASC_county_step-ordered\SC-county-step-ordered-40.json,SC-county-step-ordered-40,1.199394883739994,1.5530794811290414,5.446920518870959
