GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US40001,19495,41,14420,33,122,667,4787.0,344.0,1382.0
0500000US40003,5699,238,4560,227,474,201,1933.0,108.99999999999997,215.99999999999997
0500000US40005,14143,565,11081,503,1103,354,4084.0,138.99999999999997,795.0
0500000US40007,5049,4,3748,4,16,804,1993.0,73.99999999999997,175.99999999999997
0500000US40009,22410,1136,17013,1046,2190,1646,6308.0,283.99999999999994,960.0
0500000US40011,8735,263,6548,209,475,592,2884.0,197.99999999999997,711.0
0500000US40013,46067,744,35266,562,1485,2071,10478.0,535.9999999999999,2804.0
0500000US40015,26945,690,21082,631,1443,3345,6482.0,445.99999999999994,2420.0
0500000US40017,154405,5467,112734,3895,8943,9731,39986.0,3618.0,11674.0
0500000US40019,48003,2872,36685,2199,5033,2173,13752.0,780.0,4002.0
0500000US40021,47078,537,35989,428,1156,2005,9994.0,1040.0,5456.0
0500000US40023,14204,1383,10956,1059,2302,352,4206.0,152.99999999999997,1067.0
0500000US40025,2296,1,1738,1,7,359,963.0,44.99999999999998,70.99999999999999
0500000US40027,295528,15147,228702,11201,25446,19782,62538.0,8083.0,38829.0
0500000US40029,5266,27,4052,23,76,106,1898.0,89.99999999999999,411.0
0500000US40031,121125,19802,92171,15124,32488,10807,19183.0,1918.0,11463.0
0500000US40033,5527,76,4215,59,155,222,2054.0,123.99999999999997,424.0
0500000US40035,14107,378,11079,342,833,298,4283.0,249.99999999999997,1252.0
0500000US40037,71754,1480,54882,1158,2859,2080,21575.0,1414.0,5841.0
0500000US40039,28513,823,21464,655,1507,3449,7826.0,611.0,2104.0
0500000US40041,40397,136,32320,95,382,1018,11826.0,579.0,3311.0
0500000US40043,4484,7,3336,6,22,154,1965.0,60.99999999999997,221.99999999999997
0500000US40045,3749,20,2891,13,38,203,1611.0,60.99999999999998,154.99999999999997
0500000US40047,62846,1747,46510,1323,3113,5402,16009.0,1304.0,4397.0
0500000US40049,25656,552,19448,419,1021,1488,8253.0,437.99999999999994,1855.0
0500000US40051,54795,1324,41626,1079,2473,2194,17316.0,1088.0,3882.0
0500000US40053,4169,44,3191,32,77,118,1827.0,85.99999999999997,288.0
0500000US40055,5491,362,4341,327,668,393,1482.0,90.99999999999997,323.0
0500000US40057,2488,164,1879,124,264,490,715.0,36.99999999999999,225.0
0500000US40059,3272,4,2446,3,12,467,1318.0,46.999999999999986,134.0
0500000US40061,11561,66,8753,46,133,283,3701.0,154.99999999999997,882.0
0500000US40063,13367,732,10538,678,1425,528,3388.0,176.99999999999997,961.0
0500000US40065,24785,1726,18698,1299,2872,3878,5969.0,363.99999999999994,1473.0
0500000US40067,5337,27,4058,22,72,331,1910.0,74.99999999999997,365.0
0500000US40069,10272,247,7949,226,518,358,3093.0,138.99999999999997,786.0
0500000US40071,43700,879,33077,677,1580,2196,12172.0,892.9999999999999,3738.0
0500000US40073,15184,179,11145,149,368,1701,5156.0,188.99999999999997,786.0
0500000US40075,8509,327,6491,250,549,556,2596.0,129.99999999999997,767.0
0500000US40077,9444,43,7306,38,121,195,3100.0,158.99999999999997,797.0
0500000US40079,48129,859,36659,736,1728,2043,13362.0,608.9999999999999,3250.0
0500000US40081,33458,598,25422,471,1136,639,10854.0,741.0,2430.0
0500000US40083,49555,3286,36713,2666,5777,2415,13633.0,1098.0,4248.0
0500000US40085,10146,198,7826,170,384,1120,2922.0,132.0,735.0
0500000US40087,41662,352,30780,248,722,2180,13169.0,795.0,2894.0
0500000US40089,30814,2564,23042,1893,4074,1090,8656.0,267.99999999999994,1802.0
0500000US40091,18941,547,15220,461,1118,305,5505.0,334.99999999999994,2123.0
0500000US40093,7782,16,5832,16,59,456,2948.0,148.99999999999997,309.99999999999994
0500000US40095,15312,170,11782,133,335,1562,4206.0,189.99999999999997,1096.0
0500000US40097,39046,191,29692,126,452,790,11555.0,739.0,3423.0
0500000US40099,13904,167,10663,149,370,572,4175.0,266.0,1087.0
0500000US40101,66339,6622,51051,5094,11208,2745,15043.0,1196.0,7977.0
0500000US40103,10924,153,8364,128,298,238,3715.0,262.0,901.0
0500000US40105,9320,108,7211,88,292,128,3321.0,173.99999999999997,742.0
0500000US40107,11310,700,8946,626,1354,249,2800.0,199.99999999999997,943.0
0500000US40109,796292,120320,601822,87964,187587,96601,141569.0,19560.0,112813.0
0500000US40111,36706,2768,28236,2271,5110,1045,8944.0,620.0,4385.0
0500000US40113,45818,4842,35510,3809,8058,1190,12577.0,791.9999999999999,5597.0
0500000US40115,30269,298,23179,223,599,1009,7631.0,474.99999999999994,2584.0
0500000US40117,15553,79,11906,55,196,281,4729.0,291.0,1344.0
0500000US40119,81646,3195,66441,2725,6219,3891,16651.0,2321.0,8788.0
0500000US40121,43773,1251,34104,1093,2538,1387,12753.0,806.9999999999999,3711.0
0500000US40123,38065,884,28970,681,1877,1294,10431.0,763.0,3637.0
0500000US40125,72454,2242,55464,1804,4271,2723,17848.0,1589.0,6015.0
0500000US40127,10812,67,8446,54,182,239,3581.0,153.99999999999997,748.0
0500000US40129,3442,8,2586,8,26,135,1547.0,60.999999999999986,150.99999999999997
0500000US40131,95240,1167,72407,882,2299,3224,30913.0,2047.0,7902.0
0500000US40133,23556,923,17777,764,1836,655,5613.0,352.99999999999994,2071.0
0500000US40135,39281,616,29959,464,1202,989,10888.0,487.99999999999994,3061.0
0500000US40137,42848,822,32922,605,1485,2076,14182.0,635.9999999999999,3086.0
0500000US40139,21384,1025,15122,670,1423,6900,4621.0,300.99999999999994,858.0
0500000US40141,6968,497,5261,340,734,1236,1944.0,104.99999999999996,657.0
0500000US40143,669279,67414,505837,48946,106860,62663,144258.0,14949.0,87847.0
0500000US40145,80981,2709,60513,1976,4698,3660,23005.0,1572.0,6723.0
0500000US40147,52455,1354,40133,1056,2536,2008,15825.0,1351.0,5048.0
0500000US40149,10924,101,8072,64,175,561,3854.0,188.99999999999994,588.0
0500000US40151,8624,237,6920,214,443,422,2947.0,198.99999999999997,522.0
0500000US40153,20470,351,15507,322,729,1903,6347.0,374.99999999999994,873.0
