GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US29183,405262,20894,310617,15221,32640,10314,38.7811023,-90.6749153
0500000US29185,9284,26,7310,24,71,94,38.0422304,-93.7765602
0500000US29186,18479,320,14513,284,597,188,37.8858449,-90.1615306
0500000US29187,66922,2658,52905,2511,5201,721,37.8107068,-90.4738684
0500000US29189,1004125,246642,784377,181411,371375,24781,38.6406881,-90.4460731
0500000US29195,23333,1172,18120,1000,2178,1934,39.1358403,-93.2041639
0500000US29197,4032,0,2990,0,8,23,40.4693611,-92.5190156
0500000US29199,4716,12,3311,2,15,18,40.4476855,-92.1428235
0500000US29201,38059,4502,28941,3031,6225,551,37.0477927,-89.5680975
0500000US29203,7031,7,5496,4,24,79,37.1524984,-91.3913284
0500000US29205,6103,24,4611,7,39,69,39.7975309,-92.0887194
0500000US29207,28672,305,22234,228,505,353,36.8515565,-89.9474812
0500000US29209,31076,85,25786,52,196,511,36.7458225,-93.4578424
0500000US29211,5999,208,4599,129,266,674,40.209587,-93.1097826
0500000US29213,56066,851,44701,669,1553,3065,36.6498267,-93.0428188
0500000US29215,24487,790,19140,752,1540,344,37.3142565,-91.9644783
0500000US29217,19707,110,14930,85,224,277,37.8501957,-94.3415972
0500000US29219,35532,731,27258,538,1218,830,38.761902,-91.1593065
0500000US29221,23514,610,18294,574,1191,161,37.9426107,-90.8970179
0500000US29223,10974,50,8859,32,80,84,37.1110737,-90.4539307
0500000US29225,39085,203,28500,159,375,467,37.2808043,-92.8760795
0500000US29227,1973,0,1565,0,6,21,40.4804994,-94.4191982
0500000US29229,18188,118,13490,74,195,211,37.2676331,-92.479989
0500000US29510,301578,129814,247547,99043,202485,11254,38.6356988,-90.2445816
