GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US48435,3372,10,2555,8,19,1495,30.5221852,-100.5133594
0500000US48437,6971,438,5269,344,715,2153,34.5263193,-101.7438647
0500000US48439,2110640,366727,1574046,262756,543418,414177,32.7721191,-97.2912241
0500000US48441,143208,11771,108565,8297,17790,22891,32.2971255,-99.8904299
0500000US48443,760,8,616,8,17,278,30.2323427,-102.0725126
0500000US48445,11831,454,8582,365,753,4454,33.171229,-102.339284
0500000US48447,1440,2,1128,0,4,92,33.1706954,-99.205796
0500000US48449,31247,2992,22655,2253,4638,8621,33.214599,-94.9667825
0500000US48451,120003,4544,91755,3404,7559,32675,31.3988233,-100.4637879
0500000US48453,1290188,101267,1016490,78930,168694,301758,30.2395128,-97.6912697
0500000US48455,13602,1092,10982,858,1769,830,31.096675,-95.1516869
0500000US48457,19798,2059,15975,1729,3541,1172,30.7692953,-94.3756561
0500000US48459,40892,2958,30854,2318,4871,2354,32.7353495,-94.9411837
0500000US48461,3308,74,2438,56,143,1222,31.3538163,-102.0415461
0500000US48463,24564,159,18480,127,288,12415,29.3503081,-99.768427
0500000US48465,47586,665,34971,496,1129,27098,29.8752853,-101.1433237
0500000US48467,59541,1542,45970,1162,2511,4482,32.5587866,-95.8369057
0500000US48469,91319,5729,68803,4223,8877,29639,28.7963699,-96.9711977
0500000US48471,76400,16638,64843,14103,28577,13445,30.7431631,-95.5698246
0500000US48473,56794,12256,43199,10523,21282,12106,30.0135901,-95.9821493
0500000US48475,11644,482,8486,338,748,4369,31.5130687,-103.1051127
0500000US48477,35805,5626,28261,4377,8926,4123,30.2150752,-96.4102717
0500000US48479,267114,1166,186454,885,2024,176805,27.7607987,-99.3407518
0500000US48481,41570,5676,31314,4224,8591,11444,29.2784805,-96.2296745
0500000US48483,4990,86,3773,58,135,738,35.3925926,-100.2531067
0500000US48485,129350,13887,100692,10600,22394,17506,33.9882125,-98.7080098
0500000US48487,12887,1062,9921,853,1766,2473,34.0849199,-99.2424397
0500000US48489,20164,497,15484,448,915,13196,26.4818607,-97.5947313
0500000US48491,609017,40732,453045,29643,64036,98419,30.6490817,-97.6050646
0500000US48493,49753,776,37771,644,1459,13543,29.173883,-98.0867336
0500000US48495,7791,163,5602,122,257,3192,31.8328615,-103.0549246
0500000US48497,68632,720,51836,549,1310,8787,33.2190947,-97.6539968
0500000US48499,44843,1693,36551,1424,3017,3278,32.7835881,-95.3821664
0500000US48501,7694,63,5473,40,93,3330,33.1623386,-102.8322409
0500000US48503,17867,183,13648,138,329,2193,33.1587778,-98.6783895
0500000US48505,13889,18,9592,17,43,8837,26.9969806,-99.1826027
0500000US48507,9670,89,6919,56,120,6380,28.8646523,-99.7598304
