GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US09001,957419,106756,743170,80992,172544,144493,41.2274128,-73.3670614
0500000US09003,899498,127194,713425,96249,204724,115158,41.8060534,-72.7329157
0500000US09005,185186,3348,151879,2581,6480,9635,41.7918833,-73.2354042
0500000US09007,164245,8565,135983,6730,14956,8224,41.4330028,-72.5227802
0500000US09009,864835,118933,690994,89066,190184,116049,41.3497185,-72.9002033
0500000US09011,268555,16026,216922,12156,28117,20794,41.4726517,-72.1086339
0500000US09013,149788,5450,123584,4467,9949,6825,41.8580807,-72.3409779
0500000US09015,116418,2403,93270,1861,4555,9517,41.8249987,-71.9907017
