GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R20,L20,D20
0500000US31001,31205,258,23842,197,490,2238,10085.0,303.99999999999994,4213.0
0500000US31003,6295,22,4823,12,50,116,3093.0,37.99999999999997,452.0
0500000US31005,434,3,316,3,6,5,260.0,2.999999999999999,21.0
0500000US31007,674,0,513,0,2,36,362.0,4.999999999999997,43.0
0500000US31009,431,1,343,0,3,2,280.0,1.9999999999999978,35.0
0500000US31011,5379,21,4091,11,30,108,2653.0,64.99999999999997,499.0
0500000US31013,10842,66,8184,52,126,763,4002.0,127.99999999999997,1051.0
0500000US31015,1810,0,1462,0,4,17,1010.0,7.999999999999995,135.0
0500000US31017,2903,2,2308,0,2,123,1470.0,17.99999999999999,191.0
0500000US31019,50084,643,38037,453,1013,3197,16640.0,598.9999999999999,6350.0
0500000US31021,6722,22,5230,15,51,86,2580.0,87.99999999999997,1063.0
0500000US31023,8369,28,6377,18,53,290,3542.0,82.99999999999996,873.0
0500000US31025,26598,103,20253,60,184,572,10121.0,425.99999999999994,4737.0
0500000US31027,8380,28,6269,19,50,104,4174.0,96.99999999999997,725.0
0500000US31029,3893,20,2949,13,30,354,1740.0,26.999999999999986,226.0
0500000US31031,5455,11,4233,11,42,82,2844.0,47.99999999999999,373.0
0500000US31033,9468,60,7321,40,101,472,3813.0,96.99999999999997,855.0
0500000US31035,6104,10,4629,6,16,293,2848.0,77.99999999999997,632.0
0500000US31037,10582,378,7375,269,556,2978,2636.0,55.999999999999964,1025.0
0500000US31039,9013,23,6796,13,42,695,3507.0,73.99999999999996,870.0
0500000US31041,10545,48,8060,24,81,219,5090.0,116.99999999999997,786.0
0500000US31043,21582,1613,15318,1013,2093,5451,3926.0,123.99999999999997,2744.0
0500000US31045,8199,164,6567,155,328,233,2931.0,107.99999999999997,1082.0
0500000US31047,24111,1210,17327,751,1558,5446,6524.0,156.99999999999994,2497.0
0500000US31049,1838,1,1444,0,7,62,871.0,19.99999999999999,141.0
0500000US31051,5606,18,4218,10,37,464,2335.0,96.99999999999997,651.0
0500000US31053,37167,247,28050,179,444,3612,10984.0,347.99999999999994,5544.0
0500000US31055,584526,64721,435999,44889,95016,49817,119159.0,5442.0,150350.0
0500000US31057,1654,7,1327,3,10,60,883.0,10.999999999999995,105.0
0500000US31059,5551,22,4290,6,17,100,2359.0,81.99999999999997,693.0
0500000US31061,2889,6,2271,6,17,60,1437.0,10.999999999999991,276.0
0500000US31063,2519,17,1981,5,15,39,1229.0,21.999999999999982,189.0
0500000US31065,4636,9,3594,5,29,127,2163.0,38.99999999999998,399.0
0500000US31067,21704,140,16795,83,229,336,7445.0,237.99999999999994,3385.0
