GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US37169,44520,1644,36049,1377,2923,953,36.3937966,-80.2699209
0500000US37171,71359,2486,56438,1978,4274,5314,36.415416,-80.6864631
0500000US37173,14117,108,10975,92,228,371,35.5688491,-83.4656136
0500000US37175,32986,1037,27299,797,1761,1124,35.2101025,-82.816666
0500000US37177,3245,938,2574,760,1544,150,35.8704196,-76.1653454
0500000US37179,238267,26981,173864,19841,41331,18891,34.9918204,-80.5304264
0500000US37181,42578,21237,32871,16015,32431,2284,36.3654806,-78.4054343
0500000US37183,1129410,208493,860079,157662,326967,84197,35.7898464,-78.650624
0500000US37185,18642,9114,15292,7281,14793,465,36.3981051,-78.0998993
0500000US37187,11003,5375,8850,4154,8392,209,35.844713,-76.5722906
0500000US37189,54086,2149,46590,1983,4337,2870,36.2353679,-81.7098875
0500000US37191,117333,35795,90502,27408,56177,9317,35.3541896,-78.0086695
0500000US37193,65969,2634,52651,2121,4503,2855,36.2088833,-81.1660949
0500000US37195,78784,30097,61055,23054,46928,5632,35.7003569,-77.9215978
0500000US37197,37214,1136,29484,888,1867,2708,36.1587653,-80.6651641
0500000US37199,18470,108,15105,90,238,599,35.8893259,-82.3039535
