GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US21181,7537,41,5686,36,83,62,38.338031,-84.0262231
0500000US21183,23772,166,17951,125,322,547,37.4778588,-86.844871
0500000US21185,67607,2244,49530,1859,4066,1906,38.4001274,-85.4561499
0500000US21187,11278,83,8533,73,174,152,38.4993945,-84.8415902
0500000US21189,4051,14,3186,6,18,28,37.4236223,-83.691637
0500000US21191,14644,56,11194,34,101,134,38.6962841,-84.3519435
0500000US21193,28473,375,22252,288,668,140,37.2412822,-83.2177723
0500000US21195,58669,496,46593,401,919,435,37.4860314,-82.410912
0500000US21197,13129,66,10047,59,134,123,37.8099073,-83.8313543
0500000US21199,65034,695,50635,564,1340,1156,37.107452,-84.5769692
0500000US21201,2193,6,1727,5,19,11,38.5134727,-84.06423
0500000US21203,16037,60,12552,27,74,97,37.3610502,-84.3143684
0500000US21205,24662,383,19815,334,741,372,38.2042659,-83.4280787
0500000US21207,17991,113,13877,82,200,406,36.9905867,-85.0549503
0500000US21209,57155,2951,42616,2175,4734,1845,38.2857099,-84.5783405
0500000US21211,48065,2755,36361,2159,4666,3116,38.2390111,-85.2282471
0500000US21213,19594,1640,15010,1293,2718,387,36.7409366,-86.5817934
0500000US21215,19490,299,14798,223,498,239,38.0254107,-85.3171741
0500000US21217,26023,1255,20215,1056,2242,429,37.3662101,-85.3280585
0500000US21219,12243,887,8911,678,1417,361,36.8403384,-87.1836416
0500000US21221,14061,952,10975,733,1520,222,36.8076808,-87.8586515
0500000US21223,8474,30,6631,23,72,113,38.6200401,-85.3512075
0500000US21225,13668,1041,10461,868,1803,139,37.6580293,-87.9516496
0500000US21227,134554,12933,102897,9451,20000,5993,36.995634,-86.4235786
0500000US21229,12027,659,9264,533,1142,272,37.7542085,-85.1754162
0500000US21231,19555,240,15116,198,456,524,36.8007715,-84.8265896
0500000US21233,13017,485,9956,410,877,445,37.5194599,-87.6847902
0500000US21235,36712,568,27787,483,1045,452,36.7580237,-84.1446485
0500000US21237,6562,27,5026,15,41,43,37.7438929,-83.4951095
0500000US21239,26871,1248,20897,1023,2196,1201,38.0431027,-84.7488546
