GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US20001,12526,186,9789,171,385,321,3651.0,228.99999999999994,1433.0
0500000US20003,7836,26,5831,26,69,104,2435.0,150.99999999999997,672.0
0500000US20005,16348,788,12749,604,1320,432,4049.0,316.0,1989.0
0500000US20007,4228,8,3292,2,32,85,1850.0,77.99999999999999,286.0
0500000US20009,25493,312,19337,230,570,2509,7888.0,346.99999999999994,1839.0
0500000US20011,14360,469,10704,368,809,201,4424.0,204.99999999999994,1336.0
0500000US20013,9508,100,7159,81,223,192,2906.0,157.99999999999997,863.0
0500000US20015,67380,1463,50070,1208,2710,2206,19073.0,1415.0,6573.0
0500000US20017,2572,20,2045,20,54,176,969.0,44.999999999999986,316.0
0500000US20019,3379,23,2641,19,49,100,1236.0,24.999999999999986,197.0
0500000US20021,19362,80,14861,60,192,296,6182.0,295.99999999999994,2005.0
0500000US20023,2616,7,2040,7,18,140,1173.0,28.99999999999998,181.0
0500000US20025,1991,6,1517,1,6,117,825.0,35.99999999999999,119.99999999999999
0500000US20027,8117,50,6260,39,85,126,2891.0,149.99999999999997,677.0
0500000US20029,9032,123,6995,105,237,217,2919.0,160.99999999999997,761.0
0500000US20031,8360,45,6424,29,76,127,3050.0,188.99999999999997,727.0
0500000US20033,1689,12,1293,5,14,54,715.0,39.99999999999999,102.0
0500000US20035,34549,895,26392,733,1685,2441,8270.0,478.99999999999994,3551.0
0500000US20037,38972,913,30158,687,1675,1620,8624.0,671.9999999999999,5199.0
0500000US20039,2764,9,2200,9,27,43,1210.0,41.99999999999999,178.0
0500000US20041,18402,117,14099,90,239,534,6029.0,368.99999999999994,1609.0
0500000US20043,7510,268,5856,248,546,135,2606.0,124.99999999999999,587.0
0500000US20045,118785,5301,96316,4245,9820,5898,14688.0,2429.0,31191.0
0500000US20047,2907,14,2262,14,31,401,1037.0,32.999999999999986,212.0
0500000US20049,2483,5,1923,3,22,44,1048.0,34.99999999999998,160.0
0500000US20051,28934,340,22952,270,679,1443,8466.0,463.99999999999994,2742.0
