GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US45001,24295,6205,19369,4948,10086,284,6763.0,128.99999999999997,3741.0
0500000US45003,168808,39856,132926,29877,61233,7504,46023.2572519084,1797.9358778625954,25454.470992366412
0500000US45005,8039,5656,6687,4578,9230,162,789.0,21.99999999999998,2735.0
0500000US45007,203718,30440,157974,22740,46821,6103,56214.44314677891,1591.4518610860812,21093.0924877648
0500000US45009,13311,7763,10690,6167,12438,104,2204.0,50.99999999999997,3898.0
0500000US45011,20589,8825,15964,6613,13414,339,4889.0,86.99999999999997,4400.0
0500000US45013,187117,27973,151768,20942,43208,15565,42922.0,2005.0,32138.0
0500000US45015,230263,52439,174291,38728,79600,13051,44664.50744280148,2472.3942022420692,30771.25607644778
0500000US45017,14119,5372,11423,4356,8814,292,3787.0,104.99999999999999,3573.0
0500000US45019,407428,92210,327210,71143,145380,19945,75439.27690322581,7282.620645161291,89295.08722580645
0500000US45021,56216,11370,43551,8550,17448,1752,15171.130073800738,242.13699261992613,6092.867619926199
0500000US45023,32294,11330,25144,8578,17394,509,7265.0,174.99999999999997,6579.0
0500000US45025,43273,13233,33697,10062,20543,1379,9312.0,184.99999999999991,6858.0
0500000US45027,31144,13919,25049,10963,22170,594,7386.0,126.99999999999996,7732.0
0500000US45029,38604,13467,30438,10339,21003,843,9091.0,261.99999999999994,7627.0
0500000US45031,62905,25524,49141,19205,38881,846,14958.490596867367,384.3795853085745,13860.15200606725
0500000US45033,28292,12727,21491,9421,19105,535,5637.0,78.99999999999996,5834.0
0500000US45035,161540,38733,121251,28431,58496,6773,34913.215653972715,2047.9851525966403,23992.65669774577
0500000US45037,25657,8365,20775,6875,13924,1038,6843.742748091603,152.06412213740455,4491.529007633588
0500000US45039,20948,11251,17307,9000,18218,316,4027.0,119.99999999999997,6945.0
0500000US45041,137059,57186,105699,42556,86185,2780,29603.509403132633,853.6204146914253,26737.84799393275
0500000US45043,63404,18156,52140,13876,28081,1441,17387.372874693163,497.97770898918196,13308.66950874079
0500000US45045,525534,88181,406243,66030,136056,38369,127847.96300471929,6511.36213814845,74487.31431165106
0500000US45047,69351,20938,54259,15801,32135,2967,16961.0,580.0,10711.0
0500000US45049,18561,9592,14708,7516,15136,545,3488.0,68.99999999999996,5170.0
0500000US45051,351029,39883,290082,30369,63305,15909,89289.62712530684,2276.0222910108178,39411.33049125921
0500000US45053,28791,9645,23102,7505,15267,3243,5187.0,138.99999999999997,5956.0
0500000US45055,65403,15256,50464,11687,23912,2096,17542.0,560.0,10330.0
0500000US45057,96016,19272,74608,14473,29570,3993,23719.0,763.9999999999999,13812.0
0500000US45059,67539,16024,52791,12234,24914,2575,16800.036995280712,372.63786185155,8884.68568834893
0500000US45061,16531,10084,13586,8163,16452,206,2803.0,62.99999999999997,5199.0
0500000US45063,293991,42924,225405,31091,64296,13801,80033.48970747562,3584.738894907909,35242.72914409534
0500000US45065,9526,3933,8442,3310,6671,103,2652.0,46.99999999999998,2479.0
0500000US45067,29183,16403,22841,12372,25042,427,5444.0,102.99999999999996,8569.0
0500000US45069,26667,13391,21584,10722,21706,501,4267.0,69.99999999999996,5954.0
0500000US45071,37719,10451,29709,7954,16196,2085,10017.0,312.99999999999994,6217.0
0500000US45073,78607,5193,63579,4074,8564,2807,24177.792056074766,724.9937694704049,7997.876168224299
0500000US45075,84223,51046,66567,39622,79969,1240,11931.0,307.9999999999999,26318.0
0500000US45077,131404,8528,107066,6924,14693,4451,36253.76479714632,1194.5543694435137,10358.031344010904
0500000US45079,416147,190218,327481,144384,294513,18236,52461.51029252438,3937.261105092091,107987.27085590466
0500000US45081,18862,4072,14736,3225,6540,1783,5526.0,104.99999999999997,2813.0
0500000US45083,327975,64225,251997,48320,99172,17799,76269.4548530834,2442.832073746778,39994.746553302146
0500000US45085,105556,48876,81402,36862,74819,2857,18745.0,643.9999999999999,24047.0
0500000US45087,27244,8485,21422,6514,13217,264,7064.415073115861,137.0309336332958,4730.385826771653
0500000US45089,31026,19666,24930,15534,31353,485,4864.0,83.99999999999996,9953.0
0500000US45091,282090,51898,213111,38419,79046,12203,66754.0,3504.0,41593.0
