GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US15001,200629,1251,158711,1065,3330,14371,19.5977643,-155.5024434
0500000US15003,1016508,20723,809839,16769,41572,62569,21.4613654,-158.201974
0500000US15005,82,2,72,2,6,11,21.2187644,-156.9740097
0500000US15007,73298,376,57544,322,986,4858,22.0120383,-159.7059653
0500000US15009,164754,1065,129739,927,2745,11298,20.8559308,-156.6015502
