GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US51550,249422,72268,189288,54933,113178,11110,36.6793761,-76.3017884
0500000US51570,18170,2915,14237,2033,4270,784,37.2616846,-77.3968043
0500000US51580,5737,718,4560,583,1220,90,37.7810603,-79.9854337
0500000US51590,42590,21879,33776,16524,33445,1297,36.5833337,-79.4080707
0500000US51595,5766,3655,4398,2706,5506,216,36.696182,-77.5359753
0500000US51600,24146,1103,19443,877,1921,3141,38.8531833,-77.2990252
0500000US51610,14658,576,11049,440,1003,1035,38.884722,-77.1756027
0500000US51620,8180,4639,6293,3409,6911,140,36.6840142,-76.9413956
0500000US51630,27982,6135,22249,4584,9643,2342,38.2992718,-77.4866583
0500000US51640,6720,367,5318,289,639,610,36.6656397,-80.9143083
0500000US51650,137148,67915,109170,53136,109414,5771,37.0479606,-76.2972931
0500000US51660,51814,4218,42444,3205,7032,8180,38.4362547,-78.8733028
0500000US51670,23033,9852,17545,7036,14431,1217,37.2910098,-77.2989443
0500000US51678,7320,459,6489,397,847,247,37.7823316,-79.4443196
0500000US51680,79009,21453,64409,16128,33294,2815,37.3990161,-79.1954582
0500000US51683,42772,5124,31660,3911,8321,12009,38.7468077,-77.4826328
0500000US51685,17219,2136,12701,1661,3559,5194,38.7693983,-77.442323
0500000US51690,13485,6094,10659,4699,9587,628,36.6835269,-79.8636475
0500000US51700,186247,78687,144719,59030,122095,13134,37.0761357,-76.5219802
0500000US51710,238005,95594,192486,74424,153591,17069,36.9230149,-76.2446413
0500000US51720,3687,180,2895,140,309,46,36.9315489,-82.625996
0500000US51730,33458,24811,27056,19825,40341,1367,37.2047302,-77.3923681
0500000US51735,12460,120,9593,100,224,262,37.1283599,-76.3035337
0500000US51740,97915,52214,76164,39094,80006,3008,36.8593388,-76.3569725
0500000US51750,16070,2182,13832,1939,4056,601,37.1201194,-80.5591473
0500000US51760,226610,91653,187946,72164,148207,16887,37.531399,-77.4760085
0500000US51770,100011,27470,78948,20296,42076,5417,37.278458,-79.9581739
0500000US51775,25346,1949,20582,1456,3153,703,37.2853329,-80.0552407
0500000US51790,25750,2935,21005,2397,5054,763,38.1579778,-79.0618761
0500000US51800,94324,39701,72009,29787,60886,2673,36.6971573,-76.6347808
0500000US51810,459470,85478,358086,64907,136834,27123,36.7795254,-76.0291418
0500000US51820,22196,2672,17424,2012,4253,1189,38.0671571,-78.9014197
0500000US51830,15425,5699,13910,5323,10826,892,37.269481,-76.7081925
0500000US51840,28120,2865,22235,2262,4851,3499,39.1738688,-78.1763562
